Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,voc,grouped,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,3854.7485723304,3854.7485723304,3854.7485723304,1
ie,voc,grouped,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,300.354735339881,300.354735339881,300.354735339881,1
sea,voc,grouped,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0.0119583537005322,0.0119583537005322,0.0119583537005322,1
ow,voc,grouped,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,voc,grouped,2021,2024,sec02,B_Industry,3,Industry,annual,154394.03168652,154394.03168652,154394.03168652,1
ie,voc,grouped,2021,2024,sec02,B_Industry,3,Industry,annual,33092.5541768131,33092.5541768131,33092.5541768131,1
sea,voc,grouped,2021,2024,sec02,B_Industry,3,Industry,annual,341.72955952251,341.72955952251,341.72955952251,1
ow,voc,grouped,2021,2024,sec02,B_Industry,3,Industry,annual,788.51502155711,788.51502155711,788.51502155711,1
uk,voc,grouped,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,29485.3853990984,29485.3853990984,29485.3853990984,1
ie,voc,grouped,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,10106.9903494273,10106.9903494273,10106.9903494273,1
sea,voc,grouped,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.371781436841323,0.371781436841323,0.371781436841323,1
ow,voc,grouped,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,voc,grouped,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,41295.4716835891,41295.4716835891,41295.4716835891,1
ie,voc,grouped,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,3510.56047362917,3510.56047362917,3510.56047362917,1
sea,voc,grouped,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0.00210105640567096,0.00210105640567096,0.00210105640567096,1
ow,voc,grouped,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,26484.6174095041,26484.6174095041,26484.6174095041,1
uk,voc,grouped,2021,2024,sec05,E_Solvents,6,Solvents,annual,315863.007175001,315863.007175001,315863.007175001,1
ie,voc,grouped,2021,2024,sec05,E_Solvents,6,Solvents,annual,17048.0708195052,17048.0708195052,17048.0708195052,1
