Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,3854.7485723304,3854.7485723304,3854.7485723304,1
uk,sea,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0.0119583537005322,0.0119583537005322,0.0119583537005322,1
uk,outwith,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,300.354735339881,300.354735339881,300.354735339881,1
ie,sea,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,154394.03168652,154394.03168652,154394.03168652,1
uk,sea,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,341.557232014448,341.557232014448,341.557232014448,1
uk,outwith,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,788.51502155711,788.51502155711,788.51502155711,1
ie,terrestrial,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,33092.5541768131,33092.5541768131,33092.5541768131,1
ie,sea,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.172327508062582,0.172327508062582,0.172327508062582,1
ie,outwith,voc,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,29485.3853990984,29485.3853990984,29485.3853990984,1
uk,sea,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.0603433759144203,0.0603433759144203,0.0603433759144203,1
uk,outwith,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,10106.9903494273,10106.9903494273,10106.9903494273,1
ie,sea,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.311438060926902,0.311438060926902,0.311438060926902,1
ie,outwith,voc,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,41295.4716835891,41295.4716835891,41295.4716835891,1
uk,sea,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0.00210105640567096,0.00210105640567096,0.00210105640567096,1
uk,outwith,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,26484.6174095041,26484.6174095041,26484.6174095041,1
ie,terrestrial,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,3510.56047362917,3510.56047362917,3510.56047362917,1
ie,sea,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,315863.007175001,315863.007175001,315863.007175001,1
uk,sea,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,1.96708660655411,1.96708660655411,1.96708660655411,1
uk,outwith,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,17048.0708195052,17048.0708195052,17048.0708195052,1
ie,sea,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0.0481822459612325,0.0481822459612325,0.0481822459612325,1
ie,outwith,voc,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,30548.8201248502,30548.8201248502,30548.8201248502,1
uk,sea,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0366497935596538,0.0366497935596538,0.0366497935596538,1
uk,outwith,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,3747.01050286196,3747.01050286196,3747.01050286196,1
ie,sea,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,44.1006352622513,44.1006352622513,44.1006352622513,1
ie,sea,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,101.329123568039,101.329123568039,101.329123568039,1
ie,outwith,voc,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,52.2992944241473,52.2992944241473,52.2992944241473,1
uk,terrestrial,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,45.7204692562265,45.7204692562265,45.7204692562265,1
ie,sea,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0.00020182037347594,0.00020182037347594,0.00020182037347594,1
ie,outwith,voc,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,25220.845979303,25220.845979303,25220.845979303,1
uk,sea,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,1028.79206256863,1028.79206256863,1028.79206256863,1
uk,outwith,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,6337.58529402757,6337.58529402757,6337.58529402757,1
ie,terrestrial,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,336.136357256415,336.136357256415,336.136357256415,1
ie,sea,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,4.08463026810821,4.08463026810821,4.08463026810821,1
ie,outwith,voc,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,17.2444104526896,17.2444104526896,17.2444104526896,1
uk,terrestrial,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,28412.9689375942,28412.9689375942,28412.9689375942,1
uk,sea,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0.44890779211928,0.44890779211928,0.44890779211928,1
uk,outwith,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,418.506226999957,418.506226999957,418.506226999957,1
ie,sea,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec10,J_Waste,9,Waste,annual,4.18205221061508e-05,4.18205221061508e-05,4.18205221061508e-05,1
uk,terrestrial,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,132350.604550312,132350.604550312,132350.604550312,1
uk,sea,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.14505675791526,2.14505675791526,2.14505675791526,1
uk,outwith,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,38821.3441367753,38821.3441367753,38821.3441367753,1
ie,sea,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,4516.08455433721,4516.08455433721,4516.08455433721,1
ie,sea,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,voc,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,voc,masked,2021,2024,sec13,M_Other,11,Other,annual,93958.4214555572,93958.4214555572,93958.4214555572,1
uk,sea,voc,masked,2021,2024,sec13,M_Other,11,Other,annual,2.35176424268126,2.35176424268126,2.35176424268126,1
uk,outwith,voc,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,voc,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,voc,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
