Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,48476.1601235805,48476.1601235805,48476.1601235805,1
uk,sea,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0.0191738561672632,0.0191738561672632,0.0191738561672632,1
uk,outwith,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,19613.6150555594,19613.6150555594,19613.6150555594,1
ie,terrestrial,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,12649.1845385745,12649.1845385745,12649.1845385745,1
ie,sea,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,279939.590166787,279939.590166787,279939.590166787,1
uk,sea,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.465271856827069,0.465271856827069,0.465271856827069,1
uk,outwith,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,8985.69712103249,8985.69712103249,8985.69712103249,1
ie,sea,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.101315987641597,0.101315987641597,0.101315987641597,1
ie,outwith,co,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,249620.410442663,249620.410442663,249620.410442663,1
uk,sea,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.301314888084629,0.301314888084629,0.301314888084629,1
uk,outwith,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,81333.6941992628,81333.6941992628,81333.6941992628,1
ie,sea,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,2.08067278793421,2.08067278793421,2.08067278793421,1
ie,outwith,co,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,sea,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,outwith,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,149.259627,149.259627,149.259627,1
ie,terrestrial,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,sea,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,1869.83526892402,1869.83526892402,1869.83526892402,1
uk,sea,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0.00115645726687337,0.00115645726687337,0.00115645726687337,1
uk,outwith,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,192.181209804651,192.181209804651,192.181209804651,1
ie,sea,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,216050.633558503,216050.633558503,216050.633558503,1
uk,sea,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.399347098187739,0.399347098187739,0.399347098187739,1
uk,outwith,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,15319.0336112623,15319.0336112623,15319.0336112623,1
ie,sea,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,co,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,96.7693960364572,96.7693960364572,96.7693960364572,1
ie,sea,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,222.345046789978,222.345046789978,222.345046789978,1
ie,outwith,co,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,114.759594029018,114.759594029018,114.759594029018,1
uk,terrestrial,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,373.436737786273,373.436737786273,373.436737786273,1
ie,sea,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0.00177465372711102,0.00177465372711102,0.00177465372711102,1
ie,outwith,co,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,436369.314107326,436369.314107326,436369.314107326,1
uk,sea,co,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,2050.03927229951,2050.03927229951,2050.03927229951,1
