Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec01_annual,sec01,A_PublicPower,87015.9561934844,87015.9561934783,87015.9561934844,87015.9561934844,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec02_annual,sec02,B_Industry,85824.2879918584,85824.2879918595,85824.2879918584,85824.2879918584,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec03_annual,sec03,C_OtherStationaryComb,77170.44269427,77170.4426942686,77170.44269427,77170.44269427,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec05_annual,sec05,E_Solvents,61.2467457499446,61.2467457499422,61.2467457499446,61.2467457499446,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec06_annual,sec06,F_RoadTransport,200344.306794465,200344.306794463,200344.306794465,200344.306794465,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec09_annual,sec09,I_Offroad,85809.4663216541,85809.4663216532,85809.4663216541,85809.4663216541,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec10_annual,sec10,J_Waste,3474.18874067501,3474.18874067511,3474.18874067501,3474.18874067501,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec11_annual,sec11,K_AgriLivestock,26762.9509866112,26762.9509866118,26762.9509866112,26762.9509866112,1
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nox,NetCDF_input,2021,2024,allISO,annual,uk_nox_sec13_annual,sec13,M_Other,1672.30356095976,1672.30356095976,1672.30356095976,1672.30356095976,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec01_annual,sec01,A_PublicPower,8525.41918859393,8525.41918859393,8525.41918859393,8525.41918859393,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec02_annual,sec02,B_Industry,8821.41548026959,8821.4154802696,8821.41548026959,8821.41548026959,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec03_annual,sec03,C_OtherStationaryComb,7963.13842299226,7963.13842299232,7963.13842299226,7963.13842299226,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec05_annual,sec05,E_Solvents,6.27861481965983,6.27861481966,6.27861481965983,6.27861481965983,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec06_annual,sec06,F_RoadTransport,25425.1049632601,25425.10496326,25425.1049632601,25425.1049632601,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec07_annual,sec07,G_Shipping,1411.53286069407,1411.53286069407,1411.53286069407,1411.53286069407,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec08_annual,sec08,H_Aviation,598.77816434523,598.778164345231,598.77816434523,598.77816434523,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec09_annual,sec09,I_Offroad,4407.48258420679,4407.48258420684,4407.48258420679,4407.48258420679,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec10_annual,sec10,J_Waste,16.899141846,16.899141846,16.899141846,16.899141846,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec11_annual,sec11,K_AgriLivestock,958.336902792584,958.336902792592,958.336902792584,958.336902792584,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec12_annual,sec12,L_AgriOther,34858.623224599,34858.6232245991,34858.623224599,34858.623224599,1
IE,14,nox,NetCDF_input,2021,2024,allISO,annual,ie_nox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec01_annual,sec01,A_PublicPower,3.65693242992432e-05,3.65693242992432e-05,3.65693242992432e-05,3.65693242992432e-05,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec02_annual,sec02,B_Industry,0.719413837288458,0.719413837288458,0.719413837288458,0.719413837288458,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec03_annual,sec03,C_OtherStationaryComb,1.23084411341024,1.23084411341024,1.23084411341024,1.23084411341024,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec05_annual,sec05,E_Solvents,3.78799377287884e-05,3.78799377287884e-05,3.78799377287884e-05,3.78799377287884e-05,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec06_annual,sec06,F_RoadTransport,0.0853330289402183,0.0853330289402183,0.0853330289402183,0.0853330289402183,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec07_annual,sec07,G_Shipping,3243.24998470848,3243.24998470853,3243.24998470848,3243.24998470848,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec08_annual,sec08,H_Aviation,0.00305269176931334,0.00305269176931334,0.00305269176931334,0.00305269176931334,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec09_annual,sec09,I_Offroad,34443.2242082021,34443.2242082021,34443.2242082021,34443.2242082021,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec10_annual,sec10,J_Waste,0.0468818661815086,0.0468818661815086,0.0468818661815086,0.0468818661815086,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec11_annual,sec11,K_AgriLivestock,3.10294272052737,3.10294272052736,3.10294272052737,3.10294272052737,1
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,nox,NetCDF_input,2021,2024,allISO,annual,sea_nox_sec13_annual,sec13,M_Other,0.0127125007960466,0.0127125007960466,0.0127125007960466,0.0127125007960466,1
