Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
ie,nox,grouped,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,25425.1049632601,25425.1049632601,25425.1049632601,1
sea,nox,grouped,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0853330289402183,0.0853330289402183,0.0853330289402183,1
ow,nox,grouped,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,nox,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,nox,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,1411.53286069407,1411.53286069407,1411.53286069407,1
sea,nox,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,3243.24998470846,3243.24998470846,3243.24998470846,1
ow,nox,grouped,2021,2024,sec07,G_Shipping,8,Shipping,annual,1673.94802450147,1673.94802450147,1673.94802450147,1
uk,nox,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,nox,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,598.778164345229,598.778164345229,598.778164345229,1
sea,nox,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0.00305269176931334,0.00305269176931334,0.00305269176931334,1
ow,nox,grouped,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,nox,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,85809.466321654,85809.466321654,85809.466321654,1
ie,nox,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,4407.48258420688,4407.48258420688,4407.48258420688,1
sea,nox,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,34443.2242082023,34443.2242082023,34443.2242082023,1
ow,nox,grouped,2021,2024,sec09,I_Offroad,8,Offroad,annual,215860.027590406,215860.027590406,215860.027590406,1
uk,nox,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,3474.18874067512,3474.18874067512,3474.18874067512,1
ie,nox,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,16.899141846,16.899141846,16.899141846,1
sea,nox,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,0.0468818661815086,0.0468818661815086,0.0468818661815086,1
ow,nox,grouped,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,nox,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,26762.9509866113,26762.9509866113,26762.9509866113,1
ie,nox,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,958.336902792586,958.336902792586,958.336902792586,1
sea,nox,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,3.10294272052737,3.10294272052737,3.10294272052737,1
ow,nox,grouped,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,nox,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,nox,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,34858.6232245992,34858.6232245992,34858.6232245992,1
sea,nox,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,nox,grouped,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,nox,grouped,2021,2024,sec13,M_Other,11,Other,annual,1672.30356095985,1672.30356095985,1672.30356095985,1
ie,nox,grouped,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,nox,grouped,2021,2024,sec13,M_Other,11,Other,annual,0.0127125007960466,0.0127125007960466,0.0127125007960466,1
ow,nox,grouped,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
