Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec01_annual,sec01,A_PublicPower,28985.1195849859,28985.1195849859,28985.1195849859,28985.1195849859,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec02_annual,sec02,B_Industry,44778.3617414453,44778.3617414446,44778.3617414453,44778.3617414453,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec03_annual,sec03,C_OtherStationaryComb,33057.4889851839,33057.4889851831,33057.4889851839,33057.4889851839,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec05_annual,sec05,E_Solvents,743.404024131567,743.404024131571,743.404024131567,743.404024131567,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec06_annual,sec06,F_RoadTransport,418.276417371978,418.276417371971,418.276417371978,418.276417371978,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec09_annual,sec09,I_Offroad,4801.73860776885,4801.73860776895,4801.73860776885,4801.73860776885,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec10_annual,sec10,J_Waste,816.112314406899,816.112314406892,816.112314406899,816.112314406899,1
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,sox,NetCDF_input,2021,2024,allISO,annual,uk_sox_sec13_annual,sec13,M_Other,0,0,0,0,
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec01_annual,sec01,A_PublicPower,3063.04065977412,3063.04065977412,3063.04065977412,3063.04065977412,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec02_annual,sec02,B_Industry,1985.50315352782,1985.50315352781,1985.50315352782,1985.50315352782,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec03_annual,sec03,C_OtherStationaryComb,7668.77420907684,7668.77420907663,7668.77420907684,7668.77420907684,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec05_annual,sec05,E_Solvents,0.0528892328200006,0.05288923282,0.0528892328200006,0.0528892328200006,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec06_annual,sec06,F_RoadTransport,40.6750685782716,40.6750685782711,40.6750685782716,40.6750685782716,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec07_annual,sec07,G_Shipping,31.4487907019394,31.4487907019396,31.4487907019394,31.4487907019394,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec08_annual,sec08,H_Aviation,34.5496017967587,34.5496017967588,34.5496017967587,34.5496017967587,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec09_annual,sec09,I_Offroad,2.55846501884263,2.55846501884261,2.55846501884263,2.55846501884263,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec10_annual,sec10,J_Waste,1.5358698526,1.5358698526,1.5358698526,1.5358698526,1
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec11_annual,sec11,K_AgriLivestock,0,0,0,0,
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
IE,14,sox,NetCDF_input,2021,2024,allISO,annual,ie_sox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec01_annual,sec01,A_PublicPower,0,0,0,0,
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec02_annual,sec02,B_Industry,0.0641610305163742,0.0641610305163742,0.0641610305163742,0.0641610305163742,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec03_annual,sec03,C_OtherStationaryComb,0.186017607526787,0.186017607526787,0.186017607526787,0.186017607526787,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec05_annual,sec05,E_Solvents,0.000459781142505974,0.000459781142505974,0.000459781142505974,0.000459781142505974,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec06_annual,sec06,F_RoadTransport,5.49564344210277e-05,5.49564344210277e-05,5.49564344210277e-05,5.49564344210277e-05,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec07_annual,sec07,G_Shipping,72.2592348773608,72.2592348773599,72.2592348773608,72.2592348773608,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec08_annual,sec08,H_Aviation,0.000167870241221685,0.000167870241221685,0.000167870241221685,0.000167870241221685,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec09_annual,sec09,I_Offroad,3961.35723068927,3961.35723068928,3961.35723068927,3961.35723068927,1
SEA,171,sox,NetCDF_input,2021,2024,allISO,annual,sea_sox_sec10_annual,sec10,J_Waste,0.0337670088941631,0.0337670088941631,0.0337670088941631,0.0337670088941631,1
