Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,87015.9561934727,87015.9561934727,87015.9561934727,1
uk,sea,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,3.65693242992432e-05,3.65693242992432e-05,3.65693242992432e-05,1
uk,outwith,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,41379.0694674594,41379.0694674594,41379.0694674594,1
ie,terrestrial,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,8525.41918859393,8525.41918859393,8525.41918859393,1
ie,sea,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,85824.2879918602,85824.2879918602,85824.2879918602,1
uk,sea,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.634322242044737,0.634322242044737,0.634322242044737,1
uk,outwith,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,8821.41548026963,8821.41548026963,8821.41548026963,1
ie,sea,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.0850915952437209,0.0850915952437209,0.0850915952437209,1
ie,outwith,nox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,77170.4426942693,77170.4426942693,77170.4426942693,1
uk,sea,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.54664006154629,0.54664006154629,0.54664006154629,1
uk,outwith,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,7963.1384229923,7963.1384229923,7963.1384229923,1
ie,sea,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.684204051863949,0.684204051863949,0.684204051863949,1
ie,outwith,nox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,sea,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,outwith,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,29.082172,29.082172,29.082172,1
ie,terrestrial,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,sea,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,61.2467457499414,61.2467457499414,61.2467457499414,1
uk,sea,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,3.78799377287884e-05,3.78799377287884e-05,3.78799377287884e-05,1
uk,outwith,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,6.27861481966002,6.27861481966002,6.27861481966002,1
ie,sea,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,200344.306794462,200344.306794462,200344.306794462,1
uk,sea,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0853330289402183,0.0853330289402183,0.0853330289402183,1
uk,outwith,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,25425.1049632601,25425.1049632601,25425.1049632601,1
ie,sea,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,1411.53286069407,1411.53286069407,1411.53286069407,1
ie,sea,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,3243.24998470846,3243.24998470846,3243.24998470846,1
ie,outwith,nox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,1673.94802450147,1673.94802450147,1673.94802450147,1
uk,terrestrial,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,598.778164345229,598.778164345229,598.778164345229,1
ie,sea,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0.00305269176931334,0.00305269176931334,0.00305269176931334,1
ie,outwith,nox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,85809.466321654,85809.466321654,85809.466321654,1
uk,sea,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,34312.3163913955,34312.3163913955,34312.3163913955,1
uk,outwith,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,215307.363600553,215307.363600553,215307.363600553,1
ie,terrestrial,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,4407.48258420688,4407.48258420688,4407.48258420688,1
ie,sea,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,130.907816806361,130.907816806361,130.907816806361,1
ie,outwith,nox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,552.663989859088,552.663989859088,552.663989859088,1
uk,terrestrial,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,3474.18874067512,3474.18874067512,3474.18874067512,1
uk,sea,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0.0468818661815086,0.0468818661815086,0.0468818661815086,1
uk,outwith,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,16.899141846,16.899141846,16.899141846,1
ie,sea,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,nox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,nox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,26762.9509866113,26762.9509866113,26762.9509866113,1
