Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec01,A_PublicPower,362.988235700876,362.988235700876,362.988235700876,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec02,B_Industry,3208.48024702918,3208.48024702918,3208.48024702918,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,642.045674465943,642.045674465943,642.045674465943,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec05,E_Solvents,1347.05122267063,1347.05122267063,1347.05122267063,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec06,F_RoadTransport,4290.03593191447,4290.03593191447,4290.03593191447,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec09,I_Offroad,38.379818618033,38.379818618033,38.379818618033,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec10,J_Waste,7741.15514621093,7741.15514621093,7741.15514621093,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec11,K_AgriLivestock,231466.604098729,231466.604098729,231466.604098729,1
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,nh3,NetCDF_output,2021,2024,allISO,annual,sec13,M_Other,26190.1405523625,26190.1405523625,26190.1405523625,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec02,B_Industry,113.992692065763,113.992692065763,113.992692065763,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,102.603916777101,102.603916777101,102.603916777101,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec05,E_Solvents,14.4651972163238,14.4651972163238,14.4651972163238,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec06,F_RoadTransport,453.517323151696,453.517323151696,453.517323151696,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec09,I_Offroad,1.52358339810277,1.52358339810277,1.52358339810277,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec10,J_Waste,106.38927125486,106.38927125486,106.38927125486,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec11,K_AgriLivestock,61445.0890575388,61445.0890575388,61445.0890575388,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec12,L_AgriOther,67871.3742322195,67871.3742322195,67871.3742322195,1
IE,14,nh3,NetCDF_output,2021,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec02,B_Industry,0.00389392886462048,0.00389392886462048,0.00389392886462048,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,0.00851718230796905,0.00851718230796905,0.00851718230796905,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec05,E_Solvents,0.175226334232858,0.175226334232858,0.175226334232858,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec06,F_RoadTransport,0.0015414584595419,0.0015414584595419,0.0015414584595419,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec09,I_Offroad,5.71523339342121,5.71523339342121,5.71523339342121,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec10,J_Waste,0.347126533999102,0.347126533999102,0.347126533999102,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec11,K_AgriLivestock,4.92759443996678,4.92759443996678,4.92759443996678,1
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,nh3,NetCDF_output,2021,2024,allISO,annual,sec13,M_Other,309.264628050126,309.264628050126,309.264628050126,1
