Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,1506.05937122497,1506.05937122497,1506.05937122497,1
uk,sea,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0.00810665345616559,0.00810665345616559,0.00810665345616559,1
uk,outwith,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,860.897338927865,860.897338927865,860.897338927865,1
ie,terrestrial,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,535.163459385828,535.163459385828,535.163459385828,1
ie,sea,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,pm25,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,15482.711698758,15482.711698758,15482.711698758,1
uk,sea,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,1.76472612471256,1.76472612471256,1.76472612471256,1
uk,outwith,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,2392.74104921172,2392.74104921172,2392.74104921172,1
ie,sea,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.0212949156903777,0.0212949156903777,0.0212949156903777,1
ie,outwith,pm25,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.000266154851902522,0.000266154851902522,0.000266154851902522,1
uk,terrestrial,pm25,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,21519.670671201,21519.670671201,21519.670671201,1
uk,sea,pm25,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.0372430957496344,0.0372430957496344,0.0372430957496344,1
uk,outwith,pm25,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
