Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,28985.1195849859,28985.1195849859,28985.1195849859,1
uk,sea,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,1540.72965805446,1540.72965805446,1540.72965805446,1
ie,terrestrial,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,3063.04065977412,3063.04065977412,3063.04065977412,1
ie,sea,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec01,A_PublicPower,1,PublicPower,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,44778.3617414429,44778.3617414429,44778.3617414429,1
uk,sea,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.046789329279715,0.046789329279715,0.046789329279715,1
uk,outwith,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,1985.50315352783,1985.50315352783,1985.50315352783,1
ie,sea,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0.0173717012366592,0.0173717012366592,0.0173717012366592,1
ie,outwith,sox,masked,2021,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,33057.4889851834,33057.4889851834,33057.4889851834,1
uk,sea,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.0187992479294988,0.0187992479294988,0.0187992479294988,1
uk,outwith,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,7668.77420907666,7668.77420907666,7668.77420907666,1
ie,sea,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0.167218359597288,0.167218359597288,0.167218359597288,1
ie,outwith,sox,masked,2021,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,sea,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0.15,0.15,0.15,1
ie,terrestrial,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,sea,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,743.404024131574,743.404024131574,743.404024131574,1
uk,sea,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0.000459781142505974,0.000459781142505974,0.000459781142505974,1
uk,outwith,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0.0528892328199996,0.0528892328199996,0.0528892328199996,1
ie,sea,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,418.27641737198,418.27641737198,418.27641737198,1
uk,sea,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,5.49564344210277e-05,5.49564344210277e-05,5.49564344210277e-05,1
uk,outwith,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,40.6750685782707,40.6750685782707,40.6750685782707,1
ie,sea,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,31.4487907019398,31.4487907019398,31.4487907019398,1
ie,sea,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,72.2592348773584,72.2592348773584,72.2592348773584,1
ie,outwith,sox,masked,2021,2024,sec07,G_Shipping,8,Shipping,annual,37.2953686874524,37.2953686874524,37.2953686874524,1
uk,terrestrial,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,34.5496017967588,34.5496017967588,34.5496017967588,1
ie,sea,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0.000167870241221685,0.000167870241221685,0.000167870241221685,1
ie,outwith,sox,masked,2021,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,4801.73860776899,4801.73860776899,4801.73860776899,1
uk,sea,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,3961.33710988218,3961.33710988218,3961.33710988218,1
uk,outwith,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,18146.1362125289,18146.1362125289,18146.1362125289,1
ie,terrestrial,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,2.55846501884269,2.55846501884269,2.55846501884269,1
ie,sea,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,0.0201208070861867,0.0201208070861867,0.0201208070861867,1
ie,outwith,sox,masked,2021,2024,sec09,I_Offroad,8,Offroad,annual,0.0849456213317554,0.0849456213317554,0.0849456213317554,1
uk,terrestrial,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,816.112314406926,816.112314406926,816.112314406926,1
uk,sea,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0.0337670088941631,0.0337670088941631,0.0337670088941631,1
uk,outwith,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,1.5358698526,1.5358698526,1.5358698526,1
ie,sea,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,sox,masked,2021,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,sox,masked,2021,2024,sec13,M_Other,11,Other,annual,0,0,0,
