Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec01_annual,sec01,A_PublicPower,3854.74857233055,3854.74857233059,3854.74857233055,3854.74857233055,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec02_annual,sec02,B_Industry,154394.031686508,154394.031686508,154394.031686508,154394.031686508,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec03_annual,sec03,C_OtherStationaryComb,29485.3853990992,29485.3853990992,29485.3853990992,29485.3853990992,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec04_annual,sec04,D_Fugitive,41295.4716835899,41295.47168359,41295.4716835899,41295.4716835899,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec05_annual,sec05,E_Solvents,315863.007175,315863.007175002,315863.007175,315863.007175,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec06_annual,sec06,F_RoadTransport,30548.8201248497,30548.8201248499,30548.8201248497,30548.8201248497,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec09_annual,sec09,I_Offroad,25220.8459793035,25220.845979303,25220.8459793035,25220.8459793035,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec10_annual,sec10,J_Waste,28412.9689375953,28412.9689375944,28412.9689375953,28412.9689375953,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec11_annual,sec11,K_AgriLivestock,132350.604550315,132350.604550316,132350.604550315,132350.604550315,1
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,voc,NetCDF_input,2021,2024,allISO,annual,uk_voc_sec13_annual,sec13,M_Other,93958.4214555592,93958.421455559,93958.4214555592,93958.4214555592,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec01_annual,sec01,A_PublicPower,300.354735339881,300.354735339881,300.354735339881,300.354735339881,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec02_annual,sec02,B_Industry,33092.5541768137,33092.5541768129,33092.5541768137,33092.5541768137,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec03_annual,sec03,C_OtherStationaryComb,10106.9903494274,10106.9903494273,10106.9903494274,10106.9903494274,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec04_annual,sec04,D_Fugitive,3510.56047362916,3510.56047362917,3510.56047362916,3510.56047362916,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec05_annual,sec05,E_Solvents,17048.0708195054,17048.0708195053,17048.0708195054,17048.0708195054,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec06_annual,sec06,F_RoadTransport,3747.01050286196,3747.01050286197,3747.01050286196,3747.01050286196,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec07_annual,sec07,G_Shipping,44.1006352622512,44.1006352622513,44.1006352622512,44.1006352622512,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec08_annual,sec08,H_Aviation,45.7204692562266,45.7204692562265,45.7204692562266,45.7204692562266,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec09_annual,sec09,I_Offroad,336.136357256419,336.136357256414,336.136357256419,336.136357256419,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec10_annual,sec10,J_Waste,418.506226999979,418.506226999977,418.506226999979,418.506226999979,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec11_annual,sec11,K_AgriLivestock,38821.3441367746,38821.3441367747,38821.3441367746,38821.3441367746,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec12_annual,sec12,L_AgriOther,4516.08455433721,4516.08455433722,4516.08455433721,4516.08455433721,1
IE,14,voc,NetCDF_input,2021,2024,allISO,annual,ie_voc_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec01_annual,sec01,A_PublicPower,0.0119583537005322,0.0119583537005322,0.0119583537005322,0.0119583537005322,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec02_annual,sec02,B_Industry,341.729559522509,341.729559522507,341.729559522509,341.729559522509,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec03_annual,sec03,C_OtherStationaryComb,0.371781436841323,0.371781436841323,0.371781436841323,0.371781436841323,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec04_annual,sec04,D_Fugitive,0.00210105640567096,0.00210105640567096,0.00210105640567096,0.00210105640567096,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec05_annual,sec05,E_Solvents,2.01526885251534,2.01526885251534,2.01526885251534,2.01526885251534,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec06_annual,sec06,F_RoadTransport,0.0366497935596538,0.0366497935596538,0.0366497935596538,0.0366497935596538,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec07_annual,sec07,G_Shipping,101.32912356804,101.32912356804,101.32912356804,101.32912356804,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec08_annual,sec08,H_Aviation,0.00020182037347594,0.00020182037347594,0.00020182037347594,0.00020182037347594,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec09_annual,sec09,I_Offroad,1032.87669283672,1032.87669283674,1032.87669283672,1032.87669283672,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec10_annual,sec10,J_Waste,0.44890779211928,0.44890779211928,0.44890779211928,0.44890779211928,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec11_annual,sec11,K_AgriLivestock,2.14505675791525,2.14505675791525,2.14505675791525,2.14505675791525,1
SEA,171,voc,NetCDF_input,2021,2024,allISO,annual,sea_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
