EMEP_iso,EMEP_code,Name,layer,Month,Pollutant,Year,GNFR,Sector,emis_kt
AL,1,Albania,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0
AT,2,Austria,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.12111311277322
BE,3,Belgium,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.612630357399394
BG,4,Bulgaria,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.59375948618318
DK,6,Denmark,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.641882197244716
FI,7,Finland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.51539261631814
FR,8,France,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.17679019673993
GR,11,Greece,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.872031096458435
HU,12,Hungary,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.02424906169449
IS,13,Iceland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.54758123680949e-05
IE,14,Ireland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0
IT,15,Italy,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.39928582383767
LU,16,Luxembourg,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.0658027166362663
NL,17,Netherlands,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.717473671319545
NO,18,Norway,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.0693027450261256
PL,19,Poland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,11.8280364708254
PT,20,Portugal,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.263162812615059
RO,21,Romania,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.13573410728816
ES,22,Spain,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.906293452268164
SE,23,Sweden,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.03083680988362
CH,24,Switzerland,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.263341934587312
TR,25,Turkey,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,8.8361624216605
GB,27,United Kingdom,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0
BAS,30,Baltic Sea,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.67751649279003
NOS,31,North Sea,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.75260919686398
ATL,32,Remaining North-East Atlantic Ocean,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.9331756988024
MED,33,Mediterranean Sea,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,26.8960459612335
BLS,34,Black Sea,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.1441883635968
BY,39,Belarus,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,2.18003226135652
UA,40,Ukraine,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,4.87162365533055
MD,41,Republic of Moldova,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.512033194839954
EE,43,Estonia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.215545449131227
LV,44,Latvia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.463670802557317
LT,45,Lithuania,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.765599118294857
CZ,46,Czech Republic,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,3.79042419587002
SK,47,Slovakia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.388481058688267
SI,48,Slovenia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.325882041234629
HR,49,Croatia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.22698240248255
BA,50,Bosnia and Herzegovina,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,1.0028548245132
MK,52,The former Yugoslav Republic of Macedonia,Emis_EUR_PublicPower_1,1,nox,2021,A_PublicPower,PublicPower,0.547798973083496
