Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec01_annual,sec01,A_PublicPower,82544.7197837086,82544.7197837063,82544.7197837086,82544.7197837086,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec02_annual,sec02,B_Industry,85086.5427275821,85086.5427275821,85086.5427275821,85086.5427275821,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec03_annual,sec03,C_OtherStationaryComb,70340.6348600905,70340.63486009,70340.6348600905,70340.6348600905,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec05_annual,sec05,E_Solvents,58.1412098723373,58.141209872338,58.1412098723373,58.1412098723373,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec06_annual,sec06,F_RoadTransport,195427.871709434,195427.871709434,195427.871709434,195427.871709434,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec09_annual,sec09,I_Offroad,83282.2286429309,83282.2286429315,83282.2286429309,83282.2286429309,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec10_annual,sec10,J_Waste,3405.72006317915,3405.7200631791,3405.72006317915,3405.72006317915,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec11_annual,sec11,K_AgriLivestock,24087.3764633038,24087.3764633038,24087.3764633038,24087.3764633038,1
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,nox,NetCDF_input,2022,2024,allISO,annual,uk_nox_sec13_annual,sec13,M_Other,1774.83863700816,1774.83863700814,1774.83863700816,1774.83863700816,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec01_annual,sec01,A_PublicPower,7476.3021168652,7476.3021168652,7476.3021168652,7476.3021168652,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec02_annual,sec02,B_Industry,8598.73896445586,8598.73896445598,8598.73896445586,8598.73896445586,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec03_annual,sec03,C_OtherStationaryComb,7022.29973006569,7022.29973006564,7022.29973006569,7022.29973006569,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec05_annual,sec05,E_Solvents,5.19872778782005,5.19872778782,5.19872778782005,5.19872778782005,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec06_annual,sec06,F_RoadTransport,25166.6168518613,25166.6168518615,25166.6168518613,25166.6168518613,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec07_annual,sec07,G_Shipping,1176.81214210142,1176.81214210143,1176.81214210142,1176.81214210142,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec08_annual,sec08,H_Aviation,1353.83943624968,1353.83943624968,1353.83943624968,1353.83943624968,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec09_annual,sec09,I_Offroad,4930.02257890097,4930.02257890091,4930.02257890097,4930.02257890097,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec10_annual,sec10,J_Waste,18.28092024,18.28092024,18.28092024,18.28092024,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec11_annual,sec11,K_AgriLivestock,956.08401224413,956.084012244131,956.08401224413,956.08401224413,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec12_annual,sec12,L_AgriOther,32856.7535882643,32856.753588264,32856.7535882643,32856.7535882643,1
IE,14,nox,NetCDF_input,2022,2024,allISO,annual,ie_nox_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec01_annual,sec01,A_PublicPower,3.69536738336016e-05,3.69536738336016e-05,3.69536738336016e-05,3.69536738336016e-05,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec02_annual,sec02,B_Industry,0.731644344273805,0.731644344273805,0.731644344273805,0.731644344273805,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec03_annual,sec03,C_OtherStationaryComb,1.10309177900748,1.10309177900748,1.10309177900748,1.10309177900748,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec05_annual,sec05,E_Solvents,3.59592233427791e-05,3.59592233427791e-05,3.59592233427791e-05,3.59592233427791e-05,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec06_annual,sec06,F_RoadTransport,0.0832389624598369,0.0832389624598369,0.0832389624598369,0.0832389624598369,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec07_annual,sec07,G_Shipping,2703.93702347005,2703.93702347004,2703.93702347005,2703.93702347005,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec08_annual,sec08,H_Aviation,0.00690214632080067,0.00690214632080067,0.00690214632080067,0.00690214632080067,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec09_annual,sec09,I_Offroad,33448.1870520326,33448.1870520326,33448.1870520326,33448.1870520326,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec10_annual,sec10,J_Waste,0.046149387626519,0.046149387626519,0.046149387626519,0.046149387626519,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec11_annual,sec11,K_AgriLivestock,2.79273199322452,2.79273199322452,2.79273199322452,2.79273199322452,1
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec12_annual,sec12,L_AgriOther,0,0,0,0,
SEA,171,nox,NetCDF_input,2022,2024,allISO,annual,sea_nox_sec13_annual,sec13,M_Other,0.0134919509307695,0.0134919509307695,0.0134919509307695,0.0134919509307695,1
