Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
uk,nox,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,82544.7197837052,82544.7197837052,82544.7197837052,1
ie,nox,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,7476.3021168652,7476.3021168652,7476.3021168652,1
sea,nox,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,3.69536738336016e-05,3.69536738336016e-05,3.69536738336016e-05,1
ow,nox,grouped,2022,2024,sec01,A_PublicPower,1,PublicPower,annual,39624.907602326,39624.907602326,39624.907602326,1
uk,nox,grouped,2022,2024,sec02,B_Industry,3,Industry,annual,85086.5427275828,85086.5427275828,85086.5427275828,1
ie,nox,grouped,2022,2024,sec02,B_Industry,3,Industry,annual,8598.73896445587,8598.73896445587,8598.73896445587,1
sea,nox,grouped,2022,2024,sec02,B_Industry,3,Industry,annual,0.731644344273805,0.731644344273805,0.731644344273805,1
ow,nox,grouped,2022,2024,sec02,B_Industry,3,Industry,annual,0,0,0,
uk,nox,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,70340.6348600898,70340.6348600898,70340.6348600898,1
ie,nox,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,7022.29973006565,7022.29973006565,7022.29973006565,1
sea,nox,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,1.10309177900748,1.10309177900748,1.10309177900748,1
ow,nox,grouped,2022,2024,sec03,C_OtherStationaryComb,2,OtherStationaryComb,annual,0,0,0,
uk,nox,grouped,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ie,nox,grouped,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
sea,nox,grouped,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,0,0,0,
ow,nox,grouped,2022,2024,sec04,D_Fugitive,5,Fugitive,annual,11.3,11.3,11.3,1
uk,nox,grouped,2022,2024,sec05,E_Solvents,6,Solvents,annual,58.1412098723388,58.1412098723388,58.1412098723388,1
ie,nox,grouped,2022,2024,sec05,E_Solvents,6,Solvents,annual,5.19872778781985,5.19872778781985,5.19872778781985,1
sea,nox,grouped,2022,2024,sec05,E_Solvents,6,Solvents,annual,3.59592233427791e-05,3.59592233427791e-05,3.59592233427791e-05,1
ow,nox,grouped,2022,2024,sec05,E_Solvents,6,Solvents,annual,0,0,0,
uk,nox,grouped,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,195427.87170943,195427.87170943,195427.87170943,1
ie,nox,grouped,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,25166.6168518617,25166.6168518617,25166.6168518617,1
sea,nox,grouped,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0.0832389624598369,0.0832389624598369,0.0832389624598369,1
ow,nox,grouped,2022,2024,sec06,F_RoadTransport,7,RoadTransport,annual,0,0,0,
uk,nox,grouped,2022,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,nox,grouped,2022,2024,sec07,G_Shipping,8,Shipping,annual,1176.81214210143,1176.81214210143,1176.81214210143,1
sea,nox,grouped,2022,2024,sec07,G_Shipping,8,Shipping,annual,2703.93702347003,2703.93702347003,2703.93702347003,1
