Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,3641.85514562648,3641.85514562648,3641.85514562648,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,152990.673230601,152990.673230601,152990.673230601,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,27521.8580769675,27521.8580769675,27521.8580769675,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,43380.6155581025,43380.6155581025,43380.6155581025,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,290210.857439729,290210.857439729,290210.857439729,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,30265.5845816006,30265.5845816006,30265.5845816006,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,25692.4996460771,25692.4996460771,25692.4996460771,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,22361.7377868459,22361.7377868459,22361.7377868459,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,131930.113131968,131930.113131968,131930.113131968,1
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,voc,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,93989.2819242164,93989.2819242164,93989.2819242164,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,318.064098269097,318.064098269097,318.064098269097,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,34004.1471141259,34004.1471141259,34004.1471141259,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,7994.54254433969,7994.54254433969,7994.54254433969,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,3773.01509001851,3773.01509001851,3773.01509001851,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,17086.8129813557,17086.8129813557,17086.8129813557,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,3823.68612344027,3823.68612344027,3823.68612344027,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,37.2048172641132,37.2048172641132,37.2048172641132,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,111.486617410841,111.486617410841,111.486617410841,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,388.519911846671,388.519911846671,388.519911846671,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,452.061780154432,452.061780154432,452.061780154432,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,38438.1640245081,38438.1640245081,38438.1640245081,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,4495.63721771697,4495.63721771697,4495.63721771697,1
IE,14,voc,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,0.0119413003776572,0.0119413003776572,0.0119413003776572,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,338.632591083336,338.632591083336,338.632591083336,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,0.302695838849445,0.302695838849445,0.302695838849445,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0.00218582432717085,0.00218582432717085,0.00218582432717085,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,1.85336836297813,1.85336836297813,1.85336836297813,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,0.0363099928217707,0.0363099928217707,0.0363099928217707,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,85.4847442032568,85.4847442032568,85.4847442032568,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0.000492126852027167,0.000492126852027167,0.000492126852027167,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,1052.75262528538,1052.75262528538,1052.75262528538,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,0.353370483205254,0.353370483205254,0.353370483205254,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,2.13824168395513,2.13824168395513,2.13824168395513,1
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,voc,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,2.35253668587757,2.35253668587757,2.35253668587757,1
