Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,sea,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
uk,outwith,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,1176.81214210143,1176.81214210143,1176.81214210143,1
ie,sea,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,2703.93702347003,2703.93702347003,2703.93702347003,1
ie,outwith,nox,masked,2022,2024,sec07,G_Shipping,8,Shipping,annual,1395.5908610667,1395.5908610667,1395.5908610667,1
uk,terrestrial,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,sea,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,outwith,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,1353.83943624968,1353.83943624968,1353.83943624968,1
ie,sea,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,0.00690214632080067,0.00690214632080067,0.00690214632080067,1
ie,outwith,nox,masked,2022,2024,sec08,H_Aviation,8,Aviation,annual,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,83282.2286429317,83282.2286429317,83282.2286429317,1
uk,sea,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,33301.7591353522,33301.7591353522,33301.7591353522,1
uk,outwith,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,208966.18814378,208966.18814378,208966.18814378,1
ie,terrestrial,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,4930.02257890098,4930.02257890098,4930.02257890098,1
ie,sea,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,146.427916680276,146.427916680276,146.427916680276,1
ie,outwith,nox,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,618.186435566254,618.186435566254,618.186435566254,1
uk,terrestrial,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,3405.72006317915,3405.72006317915,3405.72006317915,1
uk,sea,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0.046149387626519,0.046149387626519,0.046149387626519,1
uk,outwith,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,18.28092024,18.28092024,18.28092024,1
ie,sea,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,nox,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,24087.3764633048,24087.3764633048,24087.3764633048,1
uk,sea,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.79273199322453,2.79273199322453,2.79273199322453,1
uk,outwith,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,956.084012244134,956.084012244134,956.084012244134,1
ie,sea,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,nox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,32856.7535882639,32856.7535882639,32856.7535882639,1
ie,sea,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,nox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,1774.83863700813,1774.83863700813,1774.83863700813,1
uk,sea,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,0.0134919509307695,0.0134919509307695,0.0134919509307695,1
uk,outwith,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,nox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
