Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec01_annual,sec01,A_PublicPower,3641.85514186013,3641.85514186018,3641.85514186013,3641.85514186013,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec02_annual,sec02,B_Industry,152990.673778729,152990.673778727,152990.673778729,152990.673778729,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec03_annual,sec03,C_OtherStationaryComb,27521.8580686405,27521.858068641,27521.8580686405,27521.8580686405,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec04_annual,sec04,D_Fugitive,43380.6155725543,43380.6155725541,43380.6155725543,43380.6155725543,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec05_annual,sec05,E_Solvents,290210.857436053,290210.857436046,290210.857436053,290210.857436053,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec06_annual,sec06,F_RoadTransport,30265.5845821399,30265.5845821403,30265.5845821399,30265.5845821399,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec09_annual,sec09,I_Offroad,25692.4996366663,25692.4996366662,25692.4996366663,25692.4996366663,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec10_annual,sec10,J_Waste,22361.7377896024,22361.7377896018,22361.7377896024,22361.7377896024,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec11_annual,sec11,K_AgriLivestock,131930.113122035,131930.113122032,131930.113122035,131930.113122035,1
GB,27,voc,NetCDF_input,2022,2024,allISO,annual,uk_voc_sec12_annual,sec12,L_AgriOther,0,0,0,0,
