Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,26166.9885398432,26166.9885398432,26166.9885398432,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,44512.5685156753,44512.5685156753,44512.5685156753,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,38421.280759121,38421.280759121,38421.280759121,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,813.554229842177,813.554229842177,813.554229842177,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,412.689004968482,412.689004968482,412.689004968482,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,4870.36287549099,4870.36287549099,4870.36287549099,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,773.33046744216,773.33046744216,773.33046744216,1
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,sox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,1855.66713326902,1855.66713326902,1855.66713326902,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,1772.08750057611,1772.08750057611,1772.08750057611,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,5578.69161169538,5578.69161169538,5578.69161169538,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,0.130820985198323,0.130820985198323,0.130820985198323,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,43.292533817083,43.292533817083,43.292533817083,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,26.5312847274618,26.5312847274618,26.5312847274618,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,81.76511111511,81.76511111511,81.76511111511,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,3.27428910536557,3.27428910536557,3.27428910536557,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,1.64247491331844,1.64247491331844,1.64247491331844,1
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
IE,14,sox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,0.0608747298735466,0.0608747298735466,0.0608747298735466,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,0.143501804716834,0.143501804716834,0.143501804716834,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,0.000503167701936036,0.000503167701936036,0.000503167701936036,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,5.42223158035426e-05,5.42223158035426e-05,5.42223158035426e-05,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,60.9603833104855,60.9603833104855,60.9603833104855,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0.000397281822424288,0.000397281822424288,0.000397281822424288,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,4017.97649242621,4017.97649242621,4017.97649242621,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,0.0319963967131116,0.0319963967131116,0.0319963967131116,1
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,sox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
