Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,118.928868398861,118.928868398861,118.928868398861,1
uk,sea,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,31.9678713431343,31.9678713431343,31.9678713431343,1
uk,outwith,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,185.603081850421,185.603081850421,185.603081850421,1
ie,terrestrial,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,1.97073781727673,1.97073781727673,1.97073781727673,1
ie,sea,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,0.119592388799287,0.119592388799287,0.119592388799287,1
ie,outwith,pmco,masked,2022,2024,sec09,I_Offroad,8,Offroad,annual,0.504892752503961,0.504892752503961,0.504892752503961,1
uk,terrestrial,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,379.942723969897,379.942723969897,379.942723969897,1
uk,sea,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0.00408274817342809,0.00408274817342809,0.00408274817342809,1
uk,outwith,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,terrestrial,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0.127300243499981,0.127300243499981,0.127300243499981,1
ie,sea,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
ie,outwith,pmco,masked,2022,2024,sec10,J_Waste,9,Waste,annual,0,0,0,
uk,terrestrial,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,12820.1556306132,12820.1556306132,12820.1556306132,1
uk,sea,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0.119871814894701,0.119871814894701,0.119871814894701,1
uk,outwith,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,1137.80574562875,1137.80574562875,1137.80574562875,1
ie,sea,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,pmco,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,1109.66600719678,1109.66600719678,1109.66600719678,1
ie,sea,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0.000242803245053386,0.000242803245053386,0.000242803245053386,1
ie,outwith,pmco,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,245.294731538728,245.294731538728,245.294731538728,1
uk,sea,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,7.77460833576003e-05,7.77460833576003e-05,7.77460833576003e-05,1
uk,outwith,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,pmco,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
