Area,mask,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_masked,t1,tsum,tot_tres_ratio
uk,terrestrial,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,sea,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,outwith,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,terrestrial,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,sea,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
ie,outwith,sox,masked,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,terrestrial,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,sea,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,outwith,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,terrestrial,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,sea,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,outwith,sox,masked,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,terrestrial,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
uk,sea,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
uk,outwith,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,terrestrial,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,sea,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
ie,outwith,sox,masked,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
