Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,layer_name,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec01_annual,sec01,A_PublicPower,351.194294976591,351.194294976593,351.194294976591,351.194294976591,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec02_annual,sec02,B_Industry,37518.9486855997,37518.9486855995,37518.9486855997,37518.9486855997,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec03_annual,sec03,C_OtherStationaryComb,585.290733318408,585.290733318406,585.290733318408,585.290733318408,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec04_annual,sec04,D_Fugitive,26.5822924957192,26.5822924957192,26.5822924957192,26.5822924957192,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec05_annual,sec05,E_Solvents,1032.26282266609,1032.2628226661,1032.26282266609,1032.26282266609,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec06_annual,sec06,F_RoadTransport,24076.0830699529,24076.0830699524,24076.0830699529,24076.0830699529,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec07_annual,sec07,G_Shipping,0,0,0,0,
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec08_annual,sec08,H_Aviation,0,0,0,0,
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec09_annual,sec09,I_Offroad,118.928868398869,118.928868398864,118.928868398869,118.928868398869,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec10_annual,sec10,J_Waste,379.942723969894,379.942723969907,379.942723969894,379.942723969894,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec11_annual,sec11,K_AgriLivestock,12820.1556306128,12820.155630613,12820.1556306128,12820.1556306128,1
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec12_annual,sec12,L_AgriOther,0,0,0,0,
GB,27,pmco,NetCDF_input,2022,2024,allISO,annual,uk_pmco_sec13_annual,sec13,M_Other,245.29473153874,245.294731538737,245.29473153874,245.29473153874,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec01_annual,sec01,A_PublicPower,149.07689836514,149.07689836514,149.07689836514,149.07689836514,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec02_annual,sec02,B_Industry,6891.22445951166,6891.22445951164,6891.22445951166,6891.22445951166,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec03_annual,sec03,C_OtherStationaryComb,42.9314706853499,42.9314706853498,42.9314706853499,42.9314706853499,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec04_annual,sec04,D_Fugitive,13.8038531126068,13.8038531126068,13.8038531126068,13.8038531126068,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec05_annual,sec05,E_Solvents,25.4184075718593,25.41840757186,25.4184075718593,25.4184075718593,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec06_annual,sec06,F_RoadTransport,867.77888570575,867.77888570576,867.77888570575,867.77888570575,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec07_annual,sec07,G_Shipping,3.24178393231014,3.24178393231016,3.24178393231014,3.24178393231014,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec08_annual,sec08,H_Aviation,0,0,0,0,
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec09_annual,sec09,I_Offroad,1.97073781727669,1.97073781727671,1.97073781727669,1.97073781727669,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec10_annual,sec10,J_Waste,0.127300243499971,0.127300243499974,0.127300243499971,0.127300243499971,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec11_annual,sec11,K_AgriLivestock,1137.80574562877,1137.80574562877,1137.80574562877,1137.80574562877,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec12_annual,sec12,L_AgriOther,1109.66600719674,1109.66600719676,1109.66600719674,1109.66600719674,1
IE,14,pmco,NetCDF_input,2022,2024,allISO,annual,ie_pmco_sec13_annual,sec13,M_Other,0,0,0,0,
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec01_annual,sec01,A_PublicPower,0.000346784755347516,0.000346784755347516,0.000346784755347516,0.000346784755347516,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec02_annual,sec02,B_Industry,9.65558969207448,9.65558969207448,9.65558969207448,9.65558969207448,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec03_annual,sec03,C_OtherStationaryComb,0.00466634336576998,0.00466634336576998,0.00466634336576998,0.00466634336576998,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec04_annual,sec04,D_Fugitive,0,0,0,0,
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec05_annual,sec05,E_Solvents,0.000604468960459964,0.000604468960459963,0.000604468960459964,0.000604468960459964,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec06_annual,sec06,F_RoadTransport,0.000415523040246538,0.000415523040246538,0.000415523040246538,0.000415523040246538,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec07_annual,sec07,G_Shipping,7.44857494909098,7.44857494909092,7.44857494909098,7.44857494909098,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec08_annual,sec08,H_Aviation,0,0,0,0,
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec09_annual,sec09,I_Offroad,32.0874637319327,32.0874637319333,32.0874637319327,32.0874637319327,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec10_annual,sec10,J_Waste,0.00408274817342809,0.00408274817342809,0.00408274817342809,0.00408274817342809,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec11_annual,sec11,K_AgriLivestock,0.1198718148947,0.119871814894701,0.1198718148947,0.1198718148947,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec12_annual,sec12,L_AgriOther,0.000242803245053386,0.000242803245053386,0.000242803245053386,0.000242803245053386,1
SEA,171,pmco,NetCDF_input,2022,2024,allISO,annual,sea_pmco_sec13_annual,sec13,M_Other,7.77460833576003e-05,7.77460833576003e-05,7.77460833576003e-05,7.77460833576003e-05,1
