Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,351.194302832934,351.194302832934,351.194302832934,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,37518.9486645523,37518.9486645523,37518.9486645523,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,585.290731442955,585.290731442955,585.290731442955,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,26.5822923369706,26.5822923369706,26.5822923369706,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,1032.26282194255,1032.26282194255,1032.26282194255,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,24076.0830703949,24076.0830703949,24076.0830703949,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,118.928868534468,118.928868534468,118.928868534468,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,379.942723943279,379.942723943279,379.942723943279,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,12820.1556315693,12820.1556315693,12820.1556315693,1
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,pmco,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,245.294731128937,245.294731128937,245.294731128937,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,149.076897519641,149.076897519641,149.076897519641,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,6891.22446059214,6891.22446059214,6891.22446059214,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,42.9314707027131,42.9314707027131,42.9314707027131,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,13.8038529157639,13.8038529157639,13.8038529157639,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,25.418407551025,25.418407551025,25.418407551025,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,867.778884964951,867.778884964951,867.778884964951,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,3.24178393343629,3.24178393343629,3.24178393343629,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,1.9707378187494,1.9707378187494,1.9707378187494,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,0.127300244003834,0.127300244003834,0.127300244003834,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,1137.80574473372,1137.80574473372,1137.80574473372,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,1109.66600703184,1109.66600703184,1109.66600703184,1
IE,14,pmco,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,0.000346784752537133,0.000346784752537133,0.000346784752537133,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,9.6555896266957,9.6555896266957,9.6555896266957,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,0.00466634337951222,0.00466634337951222,0.00466634337951222,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,0.000604468963501859,0.000604468963501859,0.000604468963501859,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,0.000415523027029657,0.000415523027029657,0.000415523027029657,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,7.44857495194652,7.44857495194652,7.44857495194652,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,32.0874637355583,32.0874637355583,32.0874637355583,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,0.00408274818346399,0.00408274818346399,0.00408274818346399,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,0.119871815535987,0.119871815535987,0.119871815535987,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0.00024280325007453,0.00024280325007453,0.00024280325007453,1
SEA,171,pmco,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,7.7746082865815e-05,7.7746082865815e-05,7.7746082865815e-05,1
