Area,iso_code,Pollutant,data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,82544.7196589758,82544.7196589758,82544.7196589758,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,85086.5427686981,85086.5427686981,85086.5427686981,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,70340.6348455269,70340.6348455269,70340.6348455269,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,58.1412108779161,58.1412108779161,58.1412108779161,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,195427.871680478,195427.871680478,195427.871680478,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,83282.2285642705,83282.2285642705,83282.2285642705,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,3405.72006122086,3405.72006122086,3405.72006122086,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,24087.3764634042,24087.3764634042,24087.3764634042,1
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
GB,27,nox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,1774.83862958624,1774.83862958624,1774.83862958624,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,7476.30213727802,7476.30213727802,7476.30213727802,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,8598.73896012701,8598.73896012701,8598.73896012701,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,7022.29972744839,7022.29972744839,7022.29972744839,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,5.19872778343427,5.19872778343427,5.19872778343427,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,25166.6168617868,25166.6168617868,25166.6168617868,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,1176.81214163255,1176.81214163255,1176.81214163255,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,1353.83944021844,1353.83944021844,1353.83944021844,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,4930.022573962,4930.022573962,4930.022573962,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,18.2809200769989,18.2809200769989,18.2809200769989,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,956.084012324977,956.084012324977,956.084012324977,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,32856.7535813946,32856.7535813946,32856.7535813946,1
IE,14,nox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0,0,0,
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec01,A_PublicPower,3.69536739128762e-05,3.69536739128762e-05,3.69536739128762e-05,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec02,B_Industry,0.731644351020805,0.731644351020805,0.731644351020805,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,1.10309179696196,1.10309179696196,1.10309179696196,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec05,E_Solvents,3.595922396471e-05,3.595922396471e-05,3.595922396471e-05,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec06,F_RoadTransport,0.0832389629358659,0.0832389629358659,0.0832389629358659,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec07,G_Shipping,2703.93702438708,2703.93702438708,2703.93702438708,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec08,H_Aviation,0.00690214629198582,0.00690214629198582,0.00690214629198582,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec09,I_Offroad,33448.1870566244,33448.1870566244,33448.1870566244,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec10,J_Waste,0.0461493880170565,0.0461493880170565,0.0461493880170565,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec11,K_AgriLivestock,2.79273198075719,2.79273198075719,2.79273198075719,1
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
SEA,171,nox,NetCDF_output,2022,2024,allISO,annual,sec13,M_Other,0.0134919507836457,0.0134919507836457,0.0134919507836457,1
