Area,Pollutant,data_source,emis_y,inv_y,sec_EMEP,sec_GNFR,sec_SNAP,sec_long,time_res,emis_t_tot_grouped,t1,tsum,tot_tres_ratio
ie,voc,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,388.519911901978,388.519911901978,388.519911901978,1
sea,voc,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,1052.75262633993,1052.75262633993,1052.75262633993,1
ow,voc,grouped,2022,2024,sec09,I_Offroad,8,Offroad,annual,6476.0359117101,6476.0359117101,6476.0359117101,1
uk,voc,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,22361.7377896019,22361.7377896019,22361.7377896019,1
ie,voc,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,452.061782248846,452.061782248846,452.061782248846,1
sea,voc,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,0.353370483910348,0.353370483910348,0.353370483910348,1
ow,voc,grouped,2022,2024,sec10,J_Waste,9,Waste,annual,4.51736641851328e-05,4.51736641851328e-05,4.51736641851328e-05,1
uk,voc,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,131930.11312203,131930.11312203,131930.11312203,1
ie,voc,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,38438.1640079261,38438.1640079261,38438.1640079261,1
sea,voc,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,2.13824169286172,2.13824169286172,2.13824169286172,1
ow,voc,grouped,2022,2024,sec11,K_AgriLivestock,10,AgriLivestock,annual,0,0,0,
uk,voc,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ie,voc,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,4495.63721850322,4495.63721850322,4495.63721850322,1
sea,voc,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
ow,voc,grouped,2022,2024,sec12,L_AgriOther,10,AgriOther,annual,0,0,0,
uk,voc,grouped,2022,2024,sec13,M_Other,11,Other,annual,93989.2819459722,93989.2819459722,93989.2819459722,1
ie,voc,grouped,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
sea,voc,grouped,2022,2024,sec13,M_Other,11,Other,annual,2.35253667581437,2.35253667581437,2.35253667581437,1
ow,voc,grouped,2022,2024,sec13,M_Other,11,Other,annual,0,0,0,
