iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec02,B_Industry,2.94498027687686,2.94498027687686,2.94498027687686,2.94498027687686,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,48.3017586228968,48.3017586228967,48.3017586228968,48.3017586228968,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec04,D_Fugitive,0.344318232202858,0.344318232202858,0.344318232202858,0.344318232202858,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec06,F_RoadTransport,97.0220325063526,97.0220325063525,97.0220325063526,97.0220325063526,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec07,G_Shipping,0.632269933730739,0.632269933730739,0.632269933730739,0.632269933730739,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec09,I_Offroad,0.505668963081266,0.505668963081266,0.505668963081266,0.505668963081266,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec11,K_AgriLivestock,6601.23600012611,6601.23600012611,6601.23600012611,6601.23600012611,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec12,L_AgriOther,9328.0800002861,9328.0800002861,9328.0800002861,9328.0800002861,1
AL,1,nh3,NetCDF_input,2022,2024,allISO,annual,sec13,M_Other,465.92,465.92,465.92,465.92,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec01,A_PublicPower,0.612332964741,0.612332964741,0.612332964741,0.612332964741,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec02,B_Industry,53.6713533730291,53.6713533730291,53.6713533730291,53.6713533730291,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec03,C_OtherStationaryComb,82.8297571055514,82.8297571055514,82.8297571055514,82.8297571055514,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec06,F_RoadTransport,37.944201200828,37.944201200828,37.944201200828,37.944201200828,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec09,I_Offroad,0.000886794974846163,0.000886794974846163,0.000886794974846163,0.000886794974846163,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec11,K_AgriLivestock,5788.15800034004,5788.15800034004,5788.15800034004,5788.15800034004,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec12,L_AgriOther,8640.54799978759,8640.54799978759,8640.54799978759,8640.54799978759,1
AM,56,nh3,NetCDF_input,2022,2024,allISO,annual,sec13,M_Other,944.72,944.72,944.72,944.72,1
AST,96,nh3,NetCDF_input,2022,2024,allISO,annual,sec01,A_PublicPower,10134.9492093694,10134.9492093694,10134.9492093694,10134.9492093694,1
