Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2022,pmco,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,pmco_AL_sector=1,0,0
2022,pmco,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,pmco_AL_sector=2,783.224223625502,0.783224223625502
2022,pmco,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,pmco_AL_sector=3,136.523636856629,0.136523636856629
2022,pmco,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,pmco_AL_sector=4,30.4873279172098,0.0304873279172098
2022,pmco,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,pmco_AL_sector=5,0.00018760850623023,1.8760850623023e-07
2022,pmco,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,pmco_AL_sector=6,169.200390830589,0.169200390830589
2022,pmco,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,pmco_AL_sector=7,10.1464112823393,0.0101464112823393
2022,pmco,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,pmco_AL_sector=8,0.0265699805111094,2.65699805111094e-05
2022,pmco,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,pmco_AL_sector=9,8.27802359967658,0.00827802359967658
2022,pmco,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,pmco_AL_sector=10,131.666000309829,0.131666000309829
2022,pmco,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,pmco_AL_sector=11,622.935999998649,0.622935999998649
2022,pmco,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,pmco_AL_sector=12,475.263999934098,0.475263999934098
2022,pmco,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,pmco_AL_sector=13,0,0
2022,pmco,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,pmco_AM_sector=1,0.24512486216254,0.00024512486216254
2022,pmco,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,pmco_AM_sector=2,925.653281582822,0.925653281582822
2022,pmco,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,pmco_AM_sector=3,233.620880072813,0.233620880072813
2022,pmco,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,pmco_AM_sector=4,0.715093189677696,0.000715093189677696
2022,pmco,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,pmco_AM_sector=5,0,0
2022,pmco,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,pmco_AM_sector=6,57.4998309733229,0.0574998309733229
2022,pmco,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,pmco_AM_sector=7,0,0
2022,pmco,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,pmco_AM_sector=8,0.17937507057896,0.00017937507057896
2022,pmco,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,pmco_AM_sector=9,0.587926979068532,0.000587926979068532
2022,pmco,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,pmco_AM_sector=10,54.0440248467597,0.0540440248467597
2022,pmco,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,pmco_AM_sector=11,552.990000040924,0.552990000040924
2022,pmco,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,pmco_AM_sector=12,527.045999961032,0.527045999961032
2022,pmco,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,pmco_AM_sector=13,0,0
2022,pmco,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,pmco_AST_sector=1,48648.6428533601,48.6486428533601
2022,pmco,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,pmco_AST_sector=2,105330.643568658,105.330643568658
2022,pmco,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,pmco_AST_sector=3,569069.37457496,569.06937457496
2022,pmco,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AST,pmco_AST_sector=4,78.5333380421435,0.0785333380421435
2022,pmco,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AST,pmco_AST_sector=5,0,0
2022,pmco,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AST,pmco_AST_sector=6,18089.7571145226,18.0897571145226
2022,pmco,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AST,pmco_AST_sector=7,0,0
2022,pmco,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AST,pmco_AST_sector=8,0,0
2022,pmco,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AST,pmco_AST_sector=9,2.15290501685672,0.00215290501685672
2022,pmco,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AST,pmco_AST_sector=10,1408.78433240101,1.40878433240101
2022,pmco,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AST,pmco_AST_sector=11,90289.1967321979,90.2891967321979
