ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2022,2022,B_Industry,nox,8131.17049033781,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2022,2022,C_OtherStationaryComb,nox,849.257124943472,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2022,2022,D_Fugitive,nox,69.9461901488993,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2022,2022,F_RoadTransport,nox,12252.3301018269,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2022,2022,G_Shipping,nox,1897.71585488332,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2022,2022,H_Aviation,nox,3.03324118096539,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2022,2022,I_Offroad,nox,1816.91374796122,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2022,2022,J_Waste,nox,183.630000023683,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2022,2022,K_AgriLivestock,nox,2337.96600001832,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2022,2022,L_AgriOther,nox,1492.23800027429,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2022,2022,M_Other,nox,900,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2022,2022,A_PublicPower,nox,2202.95846355681,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2022,2022,B_Industry,nox,8384.01737822563,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2022,2022,C_OtherStationaryComb,nox,2116.00468713639,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2022,2022,F_RoadTransport,nox,6476.73841537436,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2022,2022,I_Offroad,nox,112.466827736505,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2022,2022,J_Waste,nox,75.377999999403,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2022,2022,K_AgriLivestock,nox,1760.64599992104,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2022,2022,L_AgriOther,nox,703.598000054912,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2022,2022,A_PublicPower,nox,1699966.88892276,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2022,2022,B_Industry,nox,144843.484941009,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2022,2022,C_OtherStationaryComb,nox,1040520.35478541,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2022,2022,D_Fugitive,nox,43132.2081475374,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2022,2022,E_Solvents,nox,7545.36346125292,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2022,2022,F_RoadTransport,nox,1729981.69594145,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2022,2022,G_Shipping,nox,15954.3901703487,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2022,2022,H_Aviation,nox,9986.36387181201,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2022,2022,I_Offroad,nox,42553.3901920927,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2022,2022,J_Waste,nox,526.012798642908,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2022,2022,K_AgriLivestock,nox,15181.3367319598,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2022,2022,L_AgriOther,nox,324436.981808996,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2022,2022,A_PublicPower,nox,7728.3881283771,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2022,2022,B_Industry,nox,22254.3961263126,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2022,2022,C_OtherStationaryComb,nox,10981.5473416973,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2022,2022,E_Solvents,nox,23.73933428,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2022,2022,F_RoadTransport,nox,49353.1467229377,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2022,2022,G_Shipping,nox,1254.08236719138,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2022,2022,H_Aviation,nox,1343.65319694518,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2022,2022,I_Offroad,nox,10880.7586440595,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2022,2022,J_Waste,nox,27.5375920990611,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2022,2022,K_AgriLivestock,nox,578.118200760026,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2022,2022,L_AgriOther,nox,10012.8999183563,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2022,2022,G_Shipping,nox,781338.558819377,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,A_PublicPower,nox,31863.939736566,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2022,2022,B_Industry,nox,40798.7522622792,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2022,2022,C_OtherStationaryComb,nox,5721.80441094154,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2022,2022,D_Fugitive,nox,407.511679131281,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2022,2022,F_RoadTransport,nox,71377.3957120062,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2022,2022,G_Shipping,nox,1636.55868017237,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,H_Aviation,nox,510.030779812055,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2022,2022,I_Offroad,nox,786.748242599387,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2022,2022,J_Waste,nox,202.271999998433,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2022,2022,K_AgriLivestock,nox,8235.55999978477,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
