Pollutant,Area,Year,Month,GNFR,Sector,layer,emis_kt
voc,UK,2021,1,A_PublicPower,PublicPower,Emis_UK_PublicPower_1,0.385731796027788
voc,UK,2021,2,A_PublicPower,PublicPower,Emis_UK_PublicPower_2,0.361001282763816
voc,UK,2021,3,A_PublicPower,PublicPower,Emis_UK_PublicPower_3,0.39825764399786
voc,UK,2021,4,A_PublicPower,PublicPower,Emis_UK_PublicPower_4,0.357468351032634
voc,UK,2021,5,A_PublicPower,PublicPower,Emis_UK_PublicPower_5,0.26753920678348
voc,UK,2021,6,A_PublicPower,PublicPower,Emis_UK_PublicPower_6,0.292912072449028
voc,UK,2021,7,A_PublicPower,PublicPower,Emis_UK_PublicPower_7,0.288736790643061
voc,UK,2021,8,A_PublicPower,PublicPower,Emis_UK_PublicPower_8,0.240881639548069
voc,UK,2021,9,A_PublicPower,PublicPower,Emis_UK_PublicPower_9,0.28006505291375
voc,UK,2021,10,A_PublicPower,PublicPower,Emis_UK_PublicPower_10,0.307364971474458
voc,UK,2021,11,A_PublicPower,PublicPower,Emis_UK_PublicPower_11,0.304153215660544
voc,UK,2021,12,A_PublicPower,PublicPower,Emis_UK_PublicPower_12,0.370636548176656
voc,UK,2021,1,B_Industry,Industry,Emis_UK_Industry_1,13.1128119344342
voc,UK,2021,2,B_Industry,Industry,Emis_UK_Industry_2,11.8517171583891
voc,UK,2021,3,B_Industry,Industry,Emis_UK_Industry_3,13.1128119344342
voc,UK,2021,4,B_Industry,Industry,Emis_UK_Industry_4,12.6881576709527
voc,UK,2021,5,B_Industry,Industry,Emis_UK_Industry_5,13.1128119344342
voc,UK,2021,6,B_Industry,Industry,Emis_UK_Industry_6,12.6881576709527
voc,UK,2021,7,B_Industry,Industry,Emis_UK_Industry_7,13.1128119344342
voc,UK,2021,8,B_Industry,Industry,Emis_UK_Industry_8,13.1128119344342
voc,UK,2021,9,B_Industry,Industry,Emis_UK_Industry_9,12.6881576709527
voc,UK,2021,10,B_Industry,Industry,Emis_UK_Industry_10,13.1128119344342
voc,UK,2021,11,B_Industry,Industry,Emis_UK_Industry_11,12.6881576709527
voc,UK,2021,12,B_Industry,Industry,Emis_UK_Industry_12,13.1128119344342
voc,UK,2021,1,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_1,4.31469473035289
voc,UK,2021,2,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_2,3.97806991234245
voc,UK,2021,3,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_3,3.15739335308899
voc,UK,2021,4,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_4,2.59471391486039
voc,UK,2021,5,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_5,1.45461234577749
voc,UK,2021,6,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_6,1.30472830375017
voc,UK,2021,7,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_7,1.3464992662377
voc,UK,2021,8,C_OtherStationaryComb,OtherStationaryComb,Emis_UK_OtherStationaryComb_8,1.3464992662377
