iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,1679.83958362558,1679.83958362558,1679.83958362558,1679.83958362558,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,8109.11429676271,8109.11429676271,8109.11429676271,8109.11429676271,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,514.010923013207,514.010923013207,514.010923013207,514.010923013207,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,9869.14581890151,9869.14581890151,9869.14581890151,9869.14581890151,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,1593.82045034184,1593.82045034184,1593.82045034184,1593.82045034184,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,457.335712360943,457.335712360943,457.335712360943,457.335712360943,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,13.195024493614,13.195024493614,13.195024493614,13.195024493614,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,414.114925906446,414.114925906446,414.114925906446,414.114925906446,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,1447.37999989389,1447.37999989389,1447.37999989389,1447.37999989389,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,5786.49999979951,5786.4999997995,5786.49999979951,5786.49999979951,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,1203.73000011644,1203.73000011644,1203.73000011644,1203.73000011644,1
AL,1,voc,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,voc,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,78.9012404106451,78.9012404106451,78.9012404106451,78.9012404106451,1
