iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,761.468519687918,761.468519687918,761.468519687918,761.468519687918,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,140.203030713858,140.203030713858,140.203030713858,140.203030713858,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,28.3777732643415,28.3777732643415,28.3777732643415,28.3777732643415,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0.000156340421886281,0.000156340421886281,0.000156340421886281,0.000156340421886281,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,188.086992358824,188.086992358824,188.086992358824,188.086992358824,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,9.90200940194938,9.90200940194938,9.90200940194938,9.90200940194938,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0.0221416504259245,0.0221416504259245,0.0221416504259245,0.0221416504259245,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,8.48001966639714,8.48001966639714,8.48001966639714,8.48001966639714,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,130.030000258191,130.030000258191,130.030000258191,130.030000258191,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,612.259999998874,612.259999998875,612.259999998874,612.259999998874,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,475.959999945082,475.959999945081,475.959999945082,475.959999945082,1
AL,1,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0.277604051802117,0.277604051802117,0.277604051802117,0.277604051802117,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,909.164401319018,909.164401319018,909.164401319018,909.164401319018,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,228.524066727344,228.524066727344,228.524066727344,228.524066727344,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0.74091099139808,0.74091099139808,0.74091099139808,0.74091099139808,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,70.5648591444358,70.5648591444359,70.5648591444358,70.5648591444358,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0.1578125588158,0.1578125588158,0.1578125588158,0.1578125588158,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0.889677977646088,0.889677977646088,0.889677977646088,0.889677977646088,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,54.540020705633,54.540020705633,54.540020705633,54.540020705633,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,535.430000034103,535.430000034103,535.430000034103,535.430000034103,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,525.889999967527,525.889999967527,525.889999967527,525.889999967527,1
AM,56,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,47236.6982239779,47236.698223978,47236.6982239779,47236.6982239779,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,102273.599676511,102273.599676511,102273.599676511,102273.599676511,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,552553.097859922,552553.097859924,552553.097859922,552553.097859922,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,76.2540406481692,76.2540406481692,76.2540406481692,76.2540406481692,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,17564.7324908828,17564.7324908827,17564.7324908828,17564.7324908828,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,2.0904205877379,2.0904205877379,2.0904205877379,2.0904205877379,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,1367.89674838171,1367.89674838171,1367.89674838171,1367.89674838171,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,87668.705410342,87668.7054103426,87668.705410342,87668.705410342,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,11236.6969294308,11236.6969294308,11236.6969294308,11236.6969294308,1
AST,96,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,174.354329079007,174.354329079007,174.354329079007,174.354329079007,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,8242.96625144666,8242.96625144666,8242.96625144666,8242.96625144666,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,474.175475157741,474.175475157741,474.175475157741,474.175475157741,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,112.983475781,112.983475781,112.983475781,112.983475781,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,4.60328879256806,4.60328879256805,4.60328879256806,4.60328879256806,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,1399.22834266284,1399.22834266284,1399.22834266284,1399.22834266284,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,334.845721377727,334.845721377726,334.845721377727,334.845721377727,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,165.76885809232,165.76885809232,165.76885809232,165.76885809232,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,401.231503033846,401.231503033846,401.231503033846,401.231503033846,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,3176.68309019848,3176.68309019848,3176.68309019848,3176.68309019848,1
AT,2,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,0,0,0,0,
ATL,32,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,57.7827692370498,57.7827692370498,57.7827692370498,57.7827692370498,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,2321.00050678184,2321.00050678184,2321.00050678184,2321.00050678184,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,53.5390048597276,53.5390048597276,53.5390048597276,53.5390048597276,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0.0301145968164551,0.0301145968164551,0.0301145968164551,0.0301145968164551,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0.000661983217353779,0.000661983217353779,0.000661983217353779,0.000661983217353779,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,573.587276842025,573.587276842025,573.587276842025,573.587276842025,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,7.8901368902278,7.8901368902278,7.8901368902278,7.8901368902278,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,1.76074735569188,1.76074735569188,1.76074735569188,1.76074735569188,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,16.0347703188841,16.0347703188841,16.0347703188841,16.0347703188841,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,137.369988246865,137.369988246865,137.369988246865,137.369988246865,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,1820.80999997672,1820.80999997672,1820.80999997672,1820.80999997672,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,1700.74000016898,1700.74000016898,1700.74000016898,1700.74000016898,1
AZ,69,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,2707.96583279532,2707.96583279532,2707.96583279532,2707.96583279532,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,1542.88113407863,1542.88113407863,1542.88113407863,1542.88113407863,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,1291.22123359393,1291.22123359393,1291.22123359393,1291.22123359393,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,1235.83719393391,1235.83719393391,1235.83719393391,1235.83719393391,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0.000180229443369484,0.000180229443369484,0.000180229443369484,0.000180229443369484,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,302.513486515524,302.513486515524,302.513486515524,302.513486515524,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,1.76345483354767e-13,1.76345483354767e-13,1.76345483354767e-13,1.76345483354767e-13,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,2.35999999677296,2.35999999677296,2.35999999677296,2.35999999677296,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,191.070000025146,191.070000025146,191.070000025146,191.070000025146,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,1422.42999997501,1422.42999997501,1422.42999997501,1422.42999997501,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,532.320000144452,532.320000144451,532.320000144452,532.320000144452,1
BA,50,pmco,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
BAS,30,pmco,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
