iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec02,B_Industry,1672.26608276367,1672.26608276367,1672.26608276367,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,16897.9434485922,16897.9434485922,16897.9434485922,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec04,D_Fugitive,350.906955957413,350.906955957413,350.906955957413,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec05,E_Solvents,1223.79350173328,1223.79350173328,1223.79350173328,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec06,F_RoadTransport,16073.890846776,16073.890846776,16073.890846776,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec07,G_Shipping,4568.80516248383,4568.80516248383,4568.80516248383,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec09,I_Offroad,608.126159511623,608.126159511623,608.126159511623,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec10,J_Waste,7185.55999888061,7185.55999888061,7185.55999888061,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec12,L_AgriOther,4528.63989257813,4528.63989257813,4528.63989257813,1
AL,1,co,NetCDF_output,2021,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,co,NetCDF_output,2021,2024,allISO,annual,sec01,A_PublicPower,703.870192854751,703.870192854751,703.870192854751,1
AM,56,co,NetCDF_output,2021,2024,allISO,annual,sec02,B_Industry,1022.09380475174,1022.09380475174,1022.09380475174,1
AM,56,co,NetCDF_output,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,36247.0758935869,36247.0758935869,36247.0758935869,1
AM,56,co,NetCDF_output,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,co,NetCDF_output,2021,2024,allISO,annual,sec05,E_Solvents,1450.70968841289,1450.70968841289,1450.70968841289,1
