ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2021,2021,B_Industry,pmco,761.468519687918,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2021,2021,C_OtherStationaryComb,pmco,140.203030713858,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2021,2021,D_Fugitive,pmco,28.3777732643415,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2021,2021,E_Solvents,pmco,0.000156340421886281,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2021,2021,F_RoadTransport,pmco,188.086992358824,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2021,2021,G_Shipping,pmco,9.90200940194938,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2021,2021,H_Aviation,pmco,0.0221416504259245,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2021,2021,I_Offroad,pmco,8.48001966639714,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2021,2021,J_Waste,pmco,130.030000258191,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2021,2021,K_AgriLivestock,pmco,612.259999998875,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2021,2021,L_AgriOther,pmco,475.959999945082,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2021,2021,A_PublicPower,pmco,0.277604051802117,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2021,2021,B_Industry,pmco,909.164401319019,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2021,2021,C_OtherStationaryComb,pmco,228.524066727344,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2021,2021,D_Fugitive,pmco,0.74091099139808,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2021,2021,F_RoadTransport,pmco,70.5648591444359,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
