Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2021,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,voc_AL_sector=1,0,0
2021,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,voc_AL_sector=2,1679.83958362558,1.67983958362558
2021,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,voc_AL_sector=3,8109.11429676272,8.10911429676271
2021,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,voc_AL_sector=4,514.010923013207,0.514010923013207
2021,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,voc_AL_sector=5,9869.14581890152,9.86914581890152
2021,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,voc_AL_sector=6,1593.82045034184,1.59382045034184
2021,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,voc_AL_sector=7,457.335712360943,0.457335712360943
2021,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,voc_AL_sector=8,13.195024493614,0.013195024493614
2021,voc,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,voc_AL_sector=9,414.114925906446,0.414114925906446
2021,voc,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,voc_AL_sector=10,1447.37999989389,1.44737999989389
2021,voc,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,voc_AL_sector=11,5786.4999997995,5.7864999997995
2021,voc,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,voc_AL_sector=12,1203.73000011644,1.20373000011644
2021,voc,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,voc_AL_sector=13,0,0
2021,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,voc_AM_sector=1,78.9012404106451,0.0789012404106451
2021,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,voc_AM_sector=2,11.7797505158193,0.0117797505158193
2021,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,voc_AM_sector=3,13546.177500113,13.546177500113
2021,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,voc_AM_sector=4,449.371644631963,0.449371644631963
2021,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,voc_AM_sector=5,11541.9116012152,11.5419116012152
2021,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,voc_AM_sector=6,5755.26414062906,5.75526414062906
2021,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,voc_AM_sector=7,0,0
2021,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,voc_AM_sector=8,186.324027759102,0.186324027759102
2021,voc,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,voc_AM_sector=9,29.2148670577349,0.0292148670577349
2021,voc,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,voc_AM_sector=10,607.090000027231,0.607090000027231
