Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2021,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,pm25_AL_sector=1,0,0
2021,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,pm25_AL_sector=2,1390.53436586221,1.39053436586221
2021,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,pm25_AL_sector=3,3327.11243780133,3.32711243780133
2021,pm25,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,pm25_AL_sector=4,126.257019219615,0.126257019219615
2021,pm25,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,pm25_AL_sector=5,360.024590439549,0.360024590439549
2021,pm25,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,pm25_AL_sector=6,491.261423631979,0.491261423631979
2021,pm25,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,pm25_AL_sector=7,176.044464543397,0.176044464543397
2021,pm25,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,pm25_AL_sector=8,0.132849902554489,0.000132849902554489
2021,pm25,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,pm25_AL_sector=9,168.687729751271,0.168687729751271
2021,pm25,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,pm25_AL_sector=10,1495.27999984128,1.49527999984128
2021,pm25,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,pm25_AL_sector=11,170.460000004232,0.170460000004232
2021,pm25,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,pm25_AL_sector=12,608.670000037949,0.608670000037949
2021,pm25,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,pm25_AL_sector=13,0,0
2021,pm25,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,pm25_AM_sector=1,11.834157898466,0.011834157898466
2021,pm25,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,pm25_AM_sector=2,1250.70684853455,1.25070684853455
2021,pm25,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,pm25_AM_sector=3,7045.24227245957,7.04524227245957
