ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2021,2021,B_Industry,nox,7273.02040861484,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2021,2021,C_OtherStationaryComb,nox,835.357604119558,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2021,2021,D_Fugitive,nox,70.1951584574161,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2021,2021,F_RoadTransport,nox,12860.5467515224,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2021,2021,G_Shipping,nox,2037.46487906943,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2021,2021,H_Aviation,nox,2.64270098413782,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2021,2021,I_Offroad,nox,1846.76478996768,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2021,2021,J_Waste,nox,181.350000019736,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2021,2021,K_AgriLivestock,nox,2359.67000001526,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2021,2021,L_AgriOther,nox,1471.70000022857,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2021,2021,M_Other,nox,900,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2021,2021,A_PublicPower,nox,2156.14038629734,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2021,2021,B_Industry,nox,8122.67448185467,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2021,2021,C_OtherStationaryComb,nox,2105.793905947,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2021,2021,F_RoadTransport,nox,9195.71367947864,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2021,2021,I_Offroad,nox,169.958217299397,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2021,2021,J_Waste,nox,76.0699999995025,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2021,2021,K_AgriLivestock,nox,1739.4499999342,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2021,2021,L_AgriOther,nox,700.03000004576,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2021,2021,A_PublicPower,nox,1650628.22337813,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2021,2021,B_Industry,nox,140639.647615476,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2021,2021,C_OtherStationaryComb,nox,1010321.01025015,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2021,2021,D_Fugitive,nox,41880.3687112169,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2021,2021,E_Solvents,nox,7326.37204050633,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2021,2021,F_RoadTransport,nox,1679771.90135629,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2021,2021,G_Shipping,nox,15491.3409629127,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2021,2021,H_Aviation,nox,9696.52654010347,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2021,2021,I_Offroad,nox,41318.3499685694,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2021,2021,J_Waste,nox,510.746166266981,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2021,2021,K_AgriLivestock,nox,14740.7240939023,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2021,2021,L_AgriOther,nox,315020.746798726,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2021,2021,A_PublicPower,nox,7969.50661461976,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2021,2021,B_Industry,nox,22493.6975015652,3,eu,2,sec02,Industry,EMEP_unprocessed
