ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2021,2021,B_Industry,nmvoc,1679.83958362558,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2021,2021,C_OtherStationaryComb,nmvoc,8109.11429676272,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2021,2021,D_Fugitive,nmvoc,514.010923013207,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2021,2021,E_Solvents,nmvoc,9869.14581890151,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2021,2021,F_RoadTransport,nmvoc,1593.82045034184,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2021,2021,G_Shipping,nmvoc,457.335712360943,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2021,2021,H_Aviation,nmvoc,13.195024493614,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2021,2021,I_Offroad,nmvoc,414.114925906446,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2021,2021,J_Waste,nmvoc,1447.37999989389,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2021,2021,K_AgriLivestock,nmvoc,5786.49999979951,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2021,2021,L_AgriOther,nmvoc,1203.73000011644,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2021,2021,A_PublicPower,nmvoc,78.9012404106451,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2021,2021,B_Industry,nmvoc,11.7797505158193,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2021,2021,C_OtherStationaryComb,nmvoc,13546.177500113,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2021,2021,D_Fugitive,nmvoc,449.371644631963,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2021,2021,E_Solvents,nmvoc,11541.9116012152,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2021,2021,F_RoadTransport,nmvoc,5755.26414062905,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2021,2021,H_Aviation,nmvoc,186.324027759102,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2021,2021,I_Offroad,nmvoc,29.2148670577349,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2021,2021,J_Waste,nmvoc,607.090000027231,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2021,2021,K_AgriLivestock,nmvoc,4783.16999989013,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2021,2021,L_AgriOther,nmvoc,2743.69000030948,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2021,2021,A_PublicPower,nmvoc,45942.7352133235,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2021,2021,B_Industry,nmvoc,264661.541543357,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2021,2021,C_OtherStationaryComb,nmvoc,1391956.0543718,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2021,2021,D_Fugitive,nmvoc,1671351.69656931,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2021,2021,E_Solvents,nmvoc,1339808.8652952,6,eu,5,sec05,Solvents,EMEP_unprocessed
