iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,8905.06733002563,8905.06733002563,8905.06733002563,8905.06733002563,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,463.452059920364,463.452059920364,463.452059920364,463.452059920364,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0.699715073966606,0.699715073966606,0.699715073966606,0.699715073966606,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,14.4688296695895,14.4688296695895,14.4688296695895,14.4688296695895,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,78.8788898814096,78.8788898814095,78.8788898814096,78.8788898814096,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0.727949884382847,0.727949884382847,0.727949884382847,0.727949884382847,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,76.0184687614651,76.018468761465,76.0184687614651,76.0184687614651,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,38.4899999853571,38.4899999853571,38.4899999853571,38.4899999853571,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,17.5699999981155,17.5699999981155,17.5699999981155,17.5699999981155,1
AL,1,sox,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,sox,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,10.8162763764915,10.8162763764915,10.8162763764915,10.8162763764915,1
