iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,2.93581689739738,2.93581689739738,2.93581689739738,2.93581689739738,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,51.6481321857473,51.6481321857473,51.6481321857473,51.6481321857473,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0.346931860169049,0.346931860169049,0.346931860169049,0.346931860169049,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,97.0866937552936,97.0866937552937,97.0866937552936,97.0866937552936,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0.651891611442283,0.651891611442283,0.651891611442283,0.651891611442283,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0.506390802567722,0.506390802567722,0.506390802567722,0.506390802567722,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,6638.03000010509,6638.03000010509,6638.03000010509,6638.03000010509,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,9387.13000023843,9387.13000023842,9387.13000023843,9387.13000023843,1
AL,1,nh3,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,462.8,462.8,462.8,462.8,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0.7402774706175,0.7402774706175,0.7402774706175,0.7402774706175,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,52.2244611441907,52.2244611441907,52.2244611441907,52.2244611441907,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,81.5397975879595,81.5397975879595,81.5397975879595,81.5397975879595,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,42.0918343340233,42.0918343340233,42.0918343340233,42.0918343340233,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0.0407389958123718,0.0407389958123718,0.0407389958123718,0.0407389958123718,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,5677.92000028336,5677.92000028336,5677.92000028336,5677.92000028336,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,8533.45999982299,8533.45999982299,8533.45999982299,8533.45999982299,1
AM,56,nh3,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,943.9,943.9,943.9,943.9,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,9840.79943938787,9840.79943938788,9840.79943938787,9840.79943938787,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,13873.5063910192,13873.5063910192,13873.5063910192,13873.5063910192,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,211747.344861515,211747.344861518,211747.344861515,211747.344861515,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,11874.1821221958,11874.1821221959,11874.1821221958,11874.1821221958,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,36169.2094686061,36169.2094686062,36169.2094686061,36169.2094686061,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,1.3370161930414,1.3370161930414,1.3370161930414,1.3370161930414,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,110.912505473126,110.912505473126,110.912505473126,110.912505473126,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,29.043771180144,29.0437711801441,29.043771180144,29.043771180144,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,4240.42602481586,4240.42602481587,4240.42602481586,4240.42602481586,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,390318.149746334,390318.149746333,390318.149746334,390318.149746334,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,2893047.35683305,2893047.35683303,2893047.35683305,2893047.35683305,1
AST,96,nh3,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,355.205274888463,355.205274888463,355.205274888463,355.205274888463,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,576.679828740252,576.679828740252,576.679828740252,576.679828740252,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,704.467317642079,704.467317642079,704.467317642079,704.467317642079,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0.0650222999999999,0.0650223,0.0650222999999999,0.0650222999999999,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,57.9857609034,57.9857609034,57.9857609034,57.9857609034,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,941.030047070254,941.030047070253,941.030047070254,941.030047070254,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0.19230289780665,0.19230289780665,0.19230289780665,0.19230289780665,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0.45390427514977,0.45390427514977,0.45390427514977,0.45390427514977,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,11.943469498345,11.943469498345,11.943469498345,11.943469498345,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,1277.1527077094,1277.1527077094,1277.1527077094,1277.1527077094,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,31735.9346324707,31735.9346324707,31735.9346324707,31735.9346324707,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,33484.15423035,33484.1542303499,33484.15423035,33484.15423035,1
AT,2,nh3,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec12,L_AgriOther,0,0,0,0,
ATL,32,nh3,NetCDF_input,2021,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec02,B_Industry,28.358,28.358,28.358,28.358,1
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec03,C_OtherStationaryComb,2.118,2.118,2.118,2.118,1
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec06,F_RoadTransport,1522.773125,1522.773125,1522.773125,1522.773125,1
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AZ,69,nh3,NetCDF_input,2021,2024,allISO,annual,sec09,I_Offroad,3.038,3.038,3.038,3.038,1
