iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,0.199999999604188,0.199999999604188,0.199999999604188,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,2.89000010490418,2.89000010490418,2.89000010490418,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,68.380000051031,68.380000051031,68.380000051031,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0.360000001615845,0.360000001615845,0.360000001615845,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,97.4099999578793,97.4099999578793,97.4099999578793,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0.750000014835678,0.750000014835678,0.750000014835678,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,0.509999995587677,0.509999995587677,0.509999995587677,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,0,0,0,
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,6822.00000958605,6822.00000958605,6822.00000958605,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,9682.38004223816,9682.38004223816,9682.38004223816,1
AL,1,nh3,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,447.200000342389,447.200000342389,447.200000342389,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,1.38000005324604,1.38000005324604,1.38000005324604,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,44.9899994998251,44.9899994998251,44.9899994998251,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,75.0900000182033,75.0900000182033,75.0900000182033,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,62.8299998910608,62.8299998910608,62.8299998910608,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,0.240000000379556,0.240000000379556,0.240000000379556,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,0,0,0,
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,5126.73000558249,5126.73000558249,5126.73000558249,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,7998.0199920103,7998.0199920103,7998.0199920103,1
AM,56,nh3,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,939.800004237797,939.800004237797,939.800004237797,1
AST,96,nh3,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,8215.76491105111,8215.76491105111,8215.76491105111,1
AST,96,nh3,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,11262.6538952586,11262.6538952586,11262.6538952586,1
