iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,1035.92,1035.92,1035.92,1035.92,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,2982.27,2982.27,2982.27,2982.27,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,765.860000000001,765.86,765.860000000001,765.860000000001,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,71.44,71.44,71.44,71.44,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,15901.63,15901.63,15901.63,15901.63,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,2736.21,2736.21,2736.21,2736.21,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,0.69,0.69,0.69,0.69,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,1996.02,1996.02,1996.02,1996.02,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,169.95,169.95,169.95,169.95,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,2468.19,2468.19,2468.19,2468.19,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,1369.01,1369.01,1369.01,1369.01,1
AL,1,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,900,900,900,900,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,1922.05,1922.05,1922.05,1922.05,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,6815.95999999999,6815.95999999999,6815.95999999999,6815.95999999999,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,2054.74,2054.74,2054.74,2054.74,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,22790.59,22790.59,22790.59,22790.59,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,1058.64,1058.64,1058.64,1058.64,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,79.5300000000001,79.5300000000001,79.5300000000001,79.5300000000001,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,1633.47,1633.47,1633.47,1633.47,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,682.190000000001,682.19,682.190000000001,682.190000000001,1
AM,56,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,1382749.15902782,1382749.15902782,1382749.15902782,1382749.15902782,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,108537.029928053,108537.029928052,108537.029928053,108537.029928053,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,814065.293995287,814065.293995276,814065.293995287,814065.293995287,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,31762.8142806012,31762.8142806012,31762.8142806012,31762.8142806012,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,5483.01970351966,5483.01970351966,5483.01970351966,5483.01970351966,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,1382712.3789883,1382712.3789883,1382712.3789883,1382712.3789883,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,10586.8626739749,10586.8626739749,10586.8626739749,10586.8626739749,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,7498.21294000567,7498.21294000567,7498.21294000567,7498.21294000567,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,108746.850576771,108746.850576771,108746.850576771,108746.850576771,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,408.726878406604,408.726878406603,408.726878406604,408.726878406604,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,11884.714924953,11884.7149249529,11884.714924953,11884.714924953,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,266010.78164065,266010.78164065,266010.78164065,266010.78164065,1
AST,96,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,10053.4584275665,10053.4584275665,10053.4584275665,10053.4584275665,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,23527.9926239439,23527.9926239439,23527.9926239439,23527.9926239439,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,12329.4540387868,12329.4540387868,12329.4540387868,12329.4540387868,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,25.35361945451,25.35361945451,25.35361945451,25.35361945451,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,107403.367468128,107403.367468128,107403.367468128,107403.367468128,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,1523.2333119893,1523.2333119893,1523.2333119893,1523.2333119893,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,1368.32235894621,1368.32235894621,1368.32235894621,1368.32235894621,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,16202.3789768854,16202.3789768854,16202.3789768854,16202.3789768854,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,23.3610353039849,23.3610353039849,23.3610353039849,23.3610353039849,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,576.187367489893,576.187367489893,576.187367489893,576.187367489893,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,11000.6389606934,11000.6389606934,11000.6389606934,11000.6389606934,1
AT,2,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,785652.089324958,785652.089324966,785652.089324958,785652.089324958,1
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,0,0,0,0,
ATL,32,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,16254.5,16254.5,16254.5,16254.5,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,34005.9,34005.9,34005.9,34005.9,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,5686.65999999999,5686.66,5686.65999999999,5686.65999999999,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,436.59,436.59,436.59,436.59,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,66128.9400000001,66128.94,66128.9400000001,66128.9400000001,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,1235.4,1235.4,1235.4,1235.4,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,156.18,156.18,156.18,156.18,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,15777.55,15777.55,15777.55,15777.55,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,186.54,186.54,186.54,186.54,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,7812.5,7812.5,7812.5,7812.5,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,773.68,773.68,773.68,773.68,1
AZ,69,nox,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,29852.49,29852.49,29852.49,29852.49,1
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,5386.62,5386.61999999999,5386.62,5386.62,1
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,3934.7,3934.7,3934.7,3934.7,1
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,17151.48,17151.48,17151.48,17151.48,1
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
BA,50,nox,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,2.06,2.06,2.06,2.06,1
