ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2015,2015,A_PublicPower,nmvoc,88.16,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2015,2015,B_Industry,nmvoc,1560.85,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2015,2015,C_OtherStationaryComb,nmvoc,11374.18,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2015,2015,D_Fugitive,nmvoc,568.76,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2015,2015,E_Solvents,nmvoc,10456.52,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2015,2015,F_RoadTransport,nmvoc,2613.36,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2015,2015,G_Shipping,nmvoc,402.12,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2015,2015,H_Aviation,nmvoc,3.44,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2015,2015,I_Offroad,nmvoc,445.52,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2015,2015,J_Waste,nmvoc,1356.38,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2015,2015,K_AgriLivestock,nmvoc,6635.25,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2015,2015,L_AgriOther,nmvoc,1240.62,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2015,2015,A_PublicPower,nmvoc,714.13,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2015,2015,B_Industry,nmvoc,8.99,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2015,2015,C_OtherStationaryComb,nmvoc,12233.49,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2015,2015,D_Fugitive,nmvoc,470.36,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2015,2015,E_Solvents,nmvoc,10355.65,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2015,2015,F_RoadTransport,nmvoc,15989.11,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2015,2015,H_Aviation,nmvoc,53.32,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2015,2015,I_Offroad,nmvoc,182.86,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2015,2015,J_Waste,nmvoc,634.75,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2015,2015,K_AgriLivestock,nmvoc,4425.15,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2015,2015,L_AgriOther,nmvoc,2682.54,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2015,2015,A_PublicPower,nmvoc,36282.4991188871,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2015,2015,B_Industry,nmvoc,216251.205375671,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2015,2015,C_OtherStationaryComb,nmvoc,1169087.62774994,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2015,2015,D_Fugitive,nmvoc,1238511.77454101,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2015,2015,E_Solvents,nmvoc,1098439.54663726,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2015,2015,F_RoadTransport,nmvoc,440599.991528623,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2015,2015,G_Shipping,nmvoc,531.492469000078,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2015,2015,H_Aviation,nmvoc,130.395587773772,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2015,2015,I_Offroad,nmvoc,10774.0460341455,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2015,2015,J_Waste,nmvoc,62845.7654488401,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2015,2015,K_AgriLivestock,nmvoc,272039.595842174,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2015,2015,L_AgriOther,nmvoc,215270.662861223,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2015,2015,A_PublicPower,nmvoc,342.281368866091,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2015,2015,B_Industry,nmvoc,5026.78923742216,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2015,2015,C_OtherStationaryComb,nmvoc,26362.5199246231,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2015,2015,D_Fugitive,nmvoc,2484.88364233714,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2015,2015,E_Solvents,nmvoc,32727.2050196035,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2015,2015,F_RoadTransport,nmvoc,6357.41461726628,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2015,2015,G_Shipping,nmvoc,615.509853326023,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2015,2015,H_Aviation,nmvoc,522.429764987472,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2015,2015,I_Offroad,nmvoc,3268.86449543039,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2015,2015,J_Waste,nmvoc,71.163363282019,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2015,2015,K_AgriLivestock,nmvoc,24244.0037140234,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2015,2015,L_AgriOther,nmvoc,9657.57539856187,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2015,2015,G_Shipping,nmvoc,7226.7635528946,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2015,2015,A_PublicPower,nmvoc,1285.69,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2015,2015,B_Industry,nmvoc,24389.78,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2015,2015,C_OtherStationaryComb,nmvoc,3358.68000000001,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2015,2015,D_Fugitive,nmvoc,207670.6,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2015,2015,E_Solvents,nmvoc,28969.72,6,eu,5,sec05,Solvents,EMEP_unprocessed
AZ,2015,2015,F_RoadTransport,nmvoc,52628.97,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2015,2015,G_Shipping,nmvoc,202.35,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2015,2015,H_Aviation,nmvoc,250.11,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2015,2015,I_Offroad,nmvoc,2766.74,8,eu,9,sec09,Offroad,EMEP_unprocessed
