iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,154.309998214245,154.309998214245,154.309998214245,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,1100.76997375488,1100.76997375488,1100.76997375488,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,23327.2500532344,23327.2500532344,23327.2500532344,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,357.219997763634,357.219997763634,357.219997763634,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,1379.14998991042,1379.14998991042,1379.14998991042,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,20960.9099939615,20960.9099939615,20960.9099939615,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,4402.59006548766,4402.59006548766,4402.59006548766,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,652.680001586443,652.680001586443,652.680001586443,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,6733.81001124508,6733.81001124508,6733.81001124508,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,4781.52001953125,4781.52001953125,4781.52001953125,1
AL,1,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,27255.8491310255,27255.8491310255,27255.8491310255,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,829.459989918005,829.459989918005,829.459989918005,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,34028.9901635011,34028.9901635011,34028.9901635011,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,1409.08999342677,1409.08999342677,1409.08999342677,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,51499.6596923431,51499.6596923431,51499.6596923431,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,385.760003048951,385.760003048951,385.760003048951,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,3151.23999023438,3151.23999023438,3151.23999023438,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,11706.8099990677,11706.8099990677,11706.8099990677,1
AM,56,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,386415.104769052,386415.104769052,386415.104769052,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,509266.604988597,509266.604988597,509266.604988597,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,7494709.91244111,7494709.91244111,7494709.91244111,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,174597.242613074,174597.242613074,174597.242613074,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,488.135844389119,488.135844389119,488.135844389119,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,1425805.68554878,1425805.68554878,1425805.68554878,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,3184.52905589249,3184.52905589249,3184.52905589249,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,3401.87293715502,3401.87293715502,3401.87293715502,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,34913.2772570256,34913.2772570256,34913.2772570256,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,158.94976965172,158.94976965172,158.94976965172,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,1219609.17538737,1219609.17538737,1219609.17538737,1
AST,96,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,4207.35801180356,4207.35801180356,4207.35801180356,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,178211.260610124,178211.260610124,178211.260610124,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,237663.639133803,237663.639133803,237663.639133803,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,775.327824283273,775.327824283273,775.327824283273,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,78096.3260114398,78096.3260114398,78096.3260114398,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,2540.44311904907,2540.44311904907,2540.44311904907,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,5103.9157994464,5103.9157994464,5103.9157994464,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,30929.8485559978,30929.8485559978,30929.8485559978,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,3651.79476250138,3651.79476250138,3651.79476250138,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,161.681886268611,161.681886268611,161.681886268611,1
AT,2,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,46606.4474031179,46606.4474031179,46606.4474031179,1
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,0,0,0,
ATL,32,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,29754.8901367188,29754.8901367188,29754.8901367188,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,13424.0397791862,13424.0397791862,13424.0397791862,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,12320.7499946058,12320.7499946058,12320.7499946058,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,2182.94000766225,2182.94000766225,2182.94000766225,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,4385.79000435397,4385.79000435397,4385.79000435397,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,361142.2913792,361142.2913792,361142.2913792,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,266.250002954097,266.250002954097,266.250002954097,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,8041.51997385167,8041.51997385167,8041.51997385167,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,7100.57000586946,7100.57000586946,7100.57000586946,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,24722.7200325561,24722.7200325561,24722.7200325561,1
AZ,69,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,1840.95999389887,1840.95999389887,1840.95999389887,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,23653.0895027891,23653.0895027891,23653.0895027891,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,209521.559744477,209521.559744477,209521.559744477,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,1647.90999818739,1647.90999818739,1647.90999818739,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,28583.4500635737,28583.4500635737,28583.4500635737,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,300.919999373557,300.919999373557,300.919999373557,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,9757.29001345346,9757.29001345346,9757.29001345346,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,12575.6600862741,12575.6600862741,12575.6600862741,1
BA,50,co,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,19998.2964987349,19998.2964987349,19998.2964987349,1
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,0,0,0,
BAS,30,co,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,0,0,0,
