Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,nox_AL_sector=1,1035.92,1.03592
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,nox_AL_sector=2,2982.27,2.98227
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,nox_AL_sector=3,765.86,0.76586
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,nox_AL_sector=4,71.44,0.07144
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,nox_AL_sector=5,0,0
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,nox_AL_sector=6,15901.63,15.90163
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,nox_AL_sector=7,2736.21,2.73621
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,nox_AL_sector=8,0.69,0.00069
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,nox_AL_sector=9,1996.02,1.99602
2015,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,nox_AL_sector=10,169.95,0.16995
2015,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,nox_AL_sector=11,2468.19,2.46819
2015,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,nox_AL_sector=12,1369.01,1.36901
2015,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,nox_AL_sector=13,900,0.9
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,nox_AM_sector=1,1922.05,1.92205
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,nox_AM_sector=2,6815.95999999999,6.81595999999999
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,nox_AM_sector=3,2054.74,2.05474
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,nox_AM_sector=4,0,0
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,nox_AM_sector=5,0,0
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,nox_AM_sector=6,22790.59,22.79059
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,nox_AM_sector=7,0,0
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,nox_AM_sector=8,0,0
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,nox_AM_sector=9,1058.64,1.05864
2015,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,nox_AM_sector=10,79.5300000000001,0.0795300000000001
2015,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,nox_AM_sector=11,1633.47,1.63347
2015,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,nox_AM_sector=12,682.19,0.68219
2015,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,nox_AM_sector=13,0,0
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,nox_AST_sector=1,1382749.15902782,1382.74915902782
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,nox_AST_sector=2,108537.029928052,108.537029928052
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,nox_AST_sector=3,814065.293995289,814.065293995289
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AST,nox_AST_sector=4,31762.8142806011,31.7628142806011
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AST,nox_AST_sector=5,5483.01970351966,5.48301970351966
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AST,nox_AST_sector=6,1382712.3789883,1382.7123789883
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AST,nox_AST_sector=7,10586.8626739749,10.5868626739749
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AST,nox_AST_sector=8,7498.21294000567,7.49821294000567
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AST,nox_AST_sector=9,108746.850576771,108.746850576771
2015,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AST,nox_AST_sector=10,408.726878406603,0.408726878406603
2015,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AST,nox_AST_sector=11,11884.7149249528,11.8847149249528
2015,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AST,nox_AST_sector=12,266010.781640651,266.010781640651
2015,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AST,nox_AST_sector=13,0,0
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AT,nox_AT_sector=1,10053.4584275665,10.0534584275665
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AT,nox_AT_sector=2,23527.9926239439,23.5279926239439
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AT,nox_AT_sector=3,12329.4540387868,12.3294540387868
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AT,nox_AT_sector=4,0,0
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AT,nox_AT_sector=5,25.35361945451,0.02535361945451
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AT,nox_AT_sector=6,107403.367468128,107.403367468128
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AT,nox_AT_sector=7,1523.2333119893,1.5232333119893
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AT,nox_AT_sector=8,1368.32235894621,1.36832235894621
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AT,nox_AT_sector=9,16202.3789768854,16.2023789768854
2015,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AT,nox_AT_sector=10,23.361035303985,0.023361035303985
2015,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AT,nox_AT_sector=11,576.187367489893,0.576187367489893
2015,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AT,nox_AT_sector=12,11000.6389606934,11.0006389606934
2015,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AT,nox_AT_sector=13,0,0
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,ATL,nox_ATL_sector=1,0,0
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,ATL,nox_ATL_sector=2,0,0
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,ATL,nox_ATL_sector=3,0,0
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,ATL,nox_ATL_sector=4,0,0
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,ATL,nox_ATL_sector=5,0,0
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,ATL,nox_ATL_sector=6,0,0
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,ATL,nox_ATL_sector=7,785652.089324976,785.652089324976
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,ATL,nox_ATL_sector=8,0,0
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,ATL,nox_ATL_sector=9,0,0
2015,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,ATL,nox_ATL_sector=10,0,0
2015,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,ATL,nox_ATL_sector=11,0,0
2015,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,ATL,nox_ATL_sector=12,0,0
2015,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,ATL,nox_ATL_sector=13,0,0
2015,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AZ,nox_AZ_sector=1,16254.5,16.2545
2015,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AZ,nox_AZ_sector=2,34005.9,34.0059
2015,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AZ,nox_AZ_sector=3,5686.66,5.68666
2015,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AZ,nox_AZ_sector=4,436.59,0.43659
2015,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AZ,nox_AZ_sector=5,0,0
2015,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AZ,nox_AZ_sector=6,66128.94,66.12894
2015,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AZ,nox_AZ_sector=7,1235.4,1.2354
2015,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AZ,nox_AZ_sector=8,156.18,0.15618
2015,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AZ,nox_AZ_sector=9,15777.55,15.77755
