iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,88.1599996984005,88.1599996984005,88.1599996984005,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,1560.84999366105,1560.84999366105,1560.84999366105,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,11374.1799866986,11374.1799866986,11374.1799866986,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,568.760004752316,568.760004752316,568.760004752316,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,10456.5200940073,10456.5200940073,10456.5200940073,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,2613.36000708067,2613.36000708067,2613.36000708067,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,402.119999683302,402.119999683302,402.119999683302,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,3.44000005722046,3.44000005722046,3.44000005722046,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,445.519999979653,445.519999979653,445.519999979653,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,1356.37999268455,1356.37999268455,1356.37999268455,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,6635.2500058891,6635.2500058891,6635.2500058891,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,1240.62000079104,1240.62000079104,1240.62000079104,1
AL,1,voc,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,714.13002497379,714.13002497379,714.13002497379,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,8.98999998929471,8.98999998929471,8.98999998929471,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,12233.4899379793,12233.4899379793,12233.4899379793,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,470.360003806236,470.360003806236,470.360003806236,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,10355.6501181775,10355.6501181775,10355.6501181775,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,15989.1100011587,15989.1100011587,15989.1100011587,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,53.3200010925977,53.3200010925977,53.3200010925977,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,182.859996387341,182.859996387341,182.859996387341,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,634.749997872023,634.749997872023,634.749997872023,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,4425.14998840953,4425.14998840953,4425.14998840953,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,2682.53999924318,2682.53999924318,2682.53999924318,1
AM,56,voc,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,36282.499112241,36282.499112241,36282.499112241,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,216251.20629251,216251.20629251,216251.20629251,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,1169087.62873864,1169087.62873864,1169087.62873864,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,1238511.76166467,1238511.76166467,1238511.76166467,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,1098439.5463575,1098439.5463575,1098439.5463575,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,440599.991872349,440599.991872349,440599.991872349,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,531.49247016717,531.49247016717,531.49247016717,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,130.395589513608,130.395589513608,130.395589513608,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,10774.046033513,10774.046033513,10774.046033513,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,62845.7655921936,62845.7655921936,62845.7655921936,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,272039.594873,272039.594873,272039.594873,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,215270.662791151,215270.662791151,215270.662791151,1
AST,96,voc,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,342.281370537342,342.281370537342,342.281370537342,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,5026.78921635555,5026.78921635555,5026.78921635555,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,26362.5198852624,26362.5198852624,26362.5198852624,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,2484.88362961917,2484.88362961917,2484.88362961917,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,32727.2049713184,32727.2049713184,32727.2049713184,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,6357.41461415409,6357.41461415409,6357.41461415409,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,615.509854316712,615.509854316712,615.509854316712,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,522.429762304761,522.429762304761,522.429762304761,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,3268.86448850655,3268.86448850655,3268.86448850655,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,71.1633634323144,71.1633634323144,71.1633634323144,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,24244.0037503343,24244.0037503343,24244.0037503343,1
AT,2,voc,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,9657.57539366357,9657.57539366357,9657.57539366357,1
