ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2015,2015,A_PublicPower,pm25,44.37,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AL,2015,2015,B_Industry,pm25,1255.59,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2015,2015,C_OtherStationaryComb,pm25,4619.29,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2015,2015,D_Fugitive,pm25,131.22,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2015,2015,E_Solvents,pm25,405.729999999999,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2015,2015,F_RoadTransport,pm25,827.31,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2015,2015,G_Shipping,pm25,154.08,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2015,2015,H_Aviation,pm25,0.03,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2015,2015,I_Offroad,pm25,187.37,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2015,2015,J_Waste,pm25,1401.27,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2015,2015,K_AgriLivestock,pm25,155.39,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2015,2015,L_AgriOther,pm25,636.14,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2015,2015,A_PublicPower,pm25,8.97000000000001,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2015,2015,B_Industry,pm25,1088.65,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2015,2015,C_OtherStationaryComb,pm25,6273.00000000002,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2015,2015,D_Fugitive,pm25,0.1,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2015,2015,E_Solvents,pm25,414.53,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2015,2015,F_RoadTransport,pm25,855.46,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2015,2015,H_Aviation,pm25,0.470000000000001,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2015,2015,I_Offroad,pm25,140.77,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2015,2015,J_Waste,pm25,655.760000000001,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2015,2015,K_AgriLivestock,pm25,125.67,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2015,2015,L_AgriOther,pm25,1370.89,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2015,2015,A_PublicPower,pm25,67030.4165261472,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2015,2015,B_Industry,pm25,79852.9800280853,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2015,2015,C_OtherStationaryComb,pm25,662723.53722985,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2015,2015,D_Fugitive,pm25,496.778144093945,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2015,2015,E_Solvents,pm25,4157.15882370789,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2015,2015,F_RoadTransport,pm25,48758.2836304405,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2015,2015,G_Shipping,pm25,1514.3964815629,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2015,2015,H_Aviation,pm25,62.3731180795139,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2015,2015,I_Offroad,pm25,13800.6670102654,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2015,2015,J_Waste,pm25,2022.93574819902,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2015,2015,K_AgriLivestock,pm25,14149.1574607845,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2015,2015,L_AgriOther,pm25,110636.107904818,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2015,2015,A_PublicPower,pm25,917.505343384805,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2015,2015,B_Industry,pm25,2396.38059816081,3,eu,2,sec02,Industry,EMEP_unprocessed
