iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,0.319999994710088,0.319999994710088,0.319999994710088,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,3665.15002441406,3665.15002441406,3665.15002441406,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,333.640001194086,333.640001194086,333.640001194086,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0.710000001825392,0.710000001825392,0.710000001825392,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,14.7399999963019,14.7399999963019,14.7399999963019,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,97.6199985884036,97.6199985884036,97.6199985884036,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,0.170000001788139,0.170000001788139,0.170000001788139,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,77.5600000247214,77.5600000247214,77.5600000247214,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,36.0700000897568,36.0700000897568,36.0700000897568,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,18.5500001907349,18.5500001907349,18.5500001907349,1
AL,1,sox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,10.5199997291563,10.5199997291563,10.5199997291563,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,1270.29997812261,1270.29997812261,1270.29997812261,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,47.1099999818991,47.1099999818991,47.1099999818991,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,1109.43999861948,1109.43999861948,1109.43999861948,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,3.03000005224563,3.03000005224563,3.03000005224563,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,177.379997800721,177.379997800721,177.379997800721,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,16.879999935627,16.879999935627,16.879999935627,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,121.1000000817,121.1000000817,121.1000000817,1
AM,56,sox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec01,A_PublicPower,2576897.25293633,2576897.25293633,2576897.25293633,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec02,B_Industry,267119.058992402,267119.058992402,267119.058992402,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,943493.04107662,943493.04107662,943493.04107662,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec04,D_Fugitive,295.926725158069,295.926725158069,295.926725158069,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec05,E_Solvents,16284.7382558828,16284.7382558828,16284.7382558828,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec06,F_RoadTransport,1473.0355305646,1473.0355305646,1473.0355305646,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec07,G_Shipping,6898.55331099895,6898.55331099895,6898.55331099895,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec08,H_Aviation,714.457526203382,714.457526203382,714.457526203382,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec09,I_Offroad,108905.766308748,108905.766308748,108905.766308748,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec10,J_Waste,385.984178799434,385.984178799434,385.984178799434,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec12,L_AgriOther,7394.71297703872,7394.71297703872,7394.71297703872,1
AST,96,sox,NetCDF_output,2015,2024,allISO,annual,sec13,M_Other,0,0,0,
