iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,154.31,154.31,154.31,154.31,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,1100.77,1100.77,1100.77,1100.77,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,23327.25,23327.25,23327.25,23327.25,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec04,D_Fugitive,357.22,357.22,357.22,357.22,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec05,E_Solvents,1379.15,1379.15,1379.15,1379.15,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec06,F_RoadTransport,20960.91,20960.91,20960.91,20960.91,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec07,G_Shipping,4402.59,4402.58999999999,4402.59,4402.59,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec09,I_Offroad,652.68,652.68,652.68,652.68,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec10,J_Waste,6733.81,6733.81,6733.81,6733.81,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,0,
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec12,L_AgriOther,4781.52,4781.52,4781.52,4781.52,1
AL,1,co,NetCDF_input,2015,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,co,NetCDF_input,2015,2024,allISO,annual,sec01,A_PublicPower,27255.85,27255.85,27255.85,27255.85,1
AM,56,co,NetCDF_input,2015,2024,allISO,annual,sec02,B_Industry,829.459999999999,829.459999999999,829.459999999999,829.459999999999,1
AM,56,co,NetCDF_input,2015,2024,allISO,annual,sec03,C_OtherStationaryComb,34028.99,34028.99,34028.99,34028.99,1
