Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2015,sox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,sox_AL_sector=1,0.32,0.00032
2015,sox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,sox_AL_sector=2,3665.15,3.66515
2015,sox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,sox_AL_sector=3,333.64,0.33364
2015,sox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,sox_AL_sector=4,0.71,0.00071
2015,sox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,sox_AL_sector=5,0,0
2015,sox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,sox_AL_sector=6,14.74,0.01474
2015,sox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,sox_AL_sector=7,97.62,0.09762
2015,sox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,sox_AL_sector=8,0.17,0.00017
2015,sox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,sox_AL_sector=9,77.5599999999999,0.0775599999999999
2015,sox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,sox_AL_sector=10,36.07,0.03607
2015,sox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,sox_AL_sector=11,0,0
2015,sox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,sox_AL_sector=12,18.55,0.01855
2015,sox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,sox_AL_sector=13,0,0
2015,sox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,sox_AM_sector=1,10.52,0.01052
2015,sox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,sox_AM_sector=2,1270.3,1.2703
2015,sox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,sox_AM_sector=3,47.11,0.04711
2015,sox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,sox_AM_sector=4,0,0
2015,sox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,sox_AM_sector=5,0,0
2015,sox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,sox_AM_sector=6,1109.44,1.10944
2015,sox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,sox_AM_sector=7,0,0
2015,sox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,sox_AM_sector=8,3.03,0.00303
2015,sox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,sox_AM_sector=9,177.38,0.17738
2015,sox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,sox_AM_sector=10,16.88,0.01688
2015,sox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,sox_AM_sector=11,0,0
2015,sox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,sox_AM_sector=12,121.1,0.1211
2015,sox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,sox_AM_sector=13,0,0
2015,sox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,sox_AST_sector=1,2576897.23199358,2576.89723199358
2015,sox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,sox_AST_sector=2,267119.057897651,267.119057897651
2015,sox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,sox_AST_sector=3,943493.042384321,943.493042384321
