Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,nh3_AL_sector=1,0.2,2e-04
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,nh3_AL_sector=2,2.89,0.00289
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,nh3_AL_sector=3,68.3800000000001,0.0683800000000001
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,nh3_AL_sector=4,0.36,0.00036
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,nh3_AL_sector=5,0,0
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,nh3_AL_sector=6,97.41,0.09741
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,nh3_AL_sector=7,0.75,0.00075
2015,nh3,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,nh3_AL_sector=8,0,0
2015,nh3,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,nh3_AL_sector=9,0.51,0.00051
2015,nh3,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,nh3_AL_sector=10,0,0
2015,nh3,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,nh3_AL_sector=11,6822,6.822
2015,nh3,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,nh3_AL_sector=12,9682.38,9.68238
2015,nh3,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,nh3_AL_sector=13,447.2,0.4472
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,nh3_AM_sector=1,1.38,0.00138
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,nh3_AM_sector=2,44.9899999999999,0.0449899999999999
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,nh3_AM_sector=3,75.0900000000001,0.0750900000000001
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,nh3_AM_sector=4,0,0
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,nh3_AM_sector=5,0,0
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,nh3_AM_sector=6,62.83,0.06283
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,nh3_AM_sector=7,0,0
2015,nh3,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,nh3_AM_sector=8,0,0
2015,nh3,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,nh3_AM_sector=9,0.24,0.00024
2015,nh3,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,nh3_AM_sector=10,0,0
2015,nh3,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,nh3_AM_sector=11,5126.73,5.12673
2015,nh3,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,nh3_AM_sector=12,7998.02,7.99802
2015,nh3,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,nh3_AM_sector=13,939.799999999999,0.939799999999999
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,nh3_AST_sector=1,8215.76495657483,8.21576495657483
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,nh3_AST_sector=2,11262.6538893648,11.2626538893648
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,nh3_AST_sector=3,178018.380902924,178.018380902924
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AST,nh3_AST_sector=4,0,0
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AST,nh3_AST_sector=5,10070.1068416526,10.0701068416526
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AST,nh3_AST_sector=6,30974.0128599049,30.9740128599049
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AST,nh3_AST_sector=7,0.921226266036069,0.000921226266036069
2015,nh3,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AST,nh3_AST_sector=8,85.4295825244498,0.0854295825244498
2015,nh3,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AST,nh3_AST_sector=9,44.5471126248553,0.0445471126248554
2015,nh3,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AST,nh3_AST_sector=10,3491.31564065009,3.49131564065009
2015,nh3,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AST,nh3_AST_sector=11,312695.143146466,312.695143146466
2015,nh3,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AST,nh3_AST_sector=12,2430402.00543967,2430.40200543967
2015,nh3,eu,M_Other,11,13,sec13,Other,EMEP_processed,AST,nh3_AST_sector=13,0,0
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AT,nh3_AT_sector=1,338.686288900069,0.338686288900069
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AT,nh3_AT_sector=2,590.691272603035,0.590691272603035
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AT,nh3_AT_sector=3,613.534458351228,0.613534458351228
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AT,nh3_AT_sector=4,0.1287531,0.0001287531
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AT,nh3_AT_sector=5,59.8801172173426,0.0598801172173426
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AT,nh3_AT_sector=6,1168.24761228644,1.16824761228644
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AT,nh3_AT_sector=7,0.334838627668829,0.000334838627668829
2015,nh3,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AT,nh3_AT_sector=8,0.789339767609914,0.000789339767609914
2015,nh3,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AT,nh3_AT_sector=9,16.134565661004,0.016134565661004
2015,nh3,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AT,nh3_AT_sector=10,1167.29738847292,1.16729738847292
2015,nh3,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AT,nh3_AT_sector=11,30641.9538769554,30.6419538769554
2015,nh3,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AT,nh3_AT_sector=12,35521.2017009647,35.5212017009647
2015,nh3,eu,M_Other,11,13,sec13,Other,EMEP_processed,AT,nh3_AT_sector=13,0,0
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,ATL,nh3_ATL_sector=1,0,0
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,ATL,nh3_ATL_sector=2,0,0
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,ATL,nh3_ATL_sector=3,0,0
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,ATL,nh3_ATL_sector=4,0,0
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,ATL,nh3_ATL_sector=5,0,0
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,ATL,nh3_ATL_sector=6,0,0
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,ATL,nh3_ATL_sector=7,0,0
2015,nh3,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,ATL,nh3_ATL_sector=8,0,0
2015,nh3,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,ATL,nh3_ATL_sector=9,0,0
2015,nh3,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,ATL,nh3_ATL_sector=10,0,0
2015,nh3,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,ATL,nh3_ATL_sector=11,0,0
2015,nh3,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,ATL,nh3_ATL_sector=12,0,0
2015,nh3,eu,M_Other,11,13,sec13,Other,EMEP_processed,ATL,nh3_ATL_sector=13,0,0
2015,nh3,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AZ,nh3_AZ_sector=1,0,0
2015,nh3,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AZ,nh3_AZ_sector=2,36.023,0.036023
2015,nh3,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AZ,nh3_AZ_sector=3,17.99,0.01799
2015,nh3,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AZ,nh3_AZ_sector=4,0,0
2015,nh3,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AZ,nh3_AZ_sector=5,0,0
2015,nh3,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AZ,nh3_AZ_sector=6,1396.418602,1.396418602
2015,nh3,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AZ,nh3_AZ_sector=7,0,0
