iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,6935.37982177734,6935.37982177734,6935.37982177734,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,821.920001067687,821.920001067687,821.920001067687,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,66.1100003421307,66.1100003421307,66.1100003421307,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,11384.3299709089,11384.3299709089,11384.3299709089,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,1812.76999849605,1812.76999849605,1812.76999849605,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,1.42999994754791,1.42999994754791,1.42999994754791,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,1817.12000577847,1817.12000577847,1817.12000577847,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,181.349999025144,181.349999025144,181.349999025144,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,2359.66998291016,2359.66998291016,2359.66998291016,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,1471.69998168945,1471.69998168945,1471.69998168945,1
AL,1,nox,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,900.000002991328,900.000002991328,900.000002991328,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,2097.08000286611,2097.08000286611,2097.08000286611,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,7745.58971541012,7745.58971541012,7745.58971541012,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,2071.91998506397,2071.91998506397,2071.91998506397,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,8065.12000747039,8065.12000747039,8065.12000747039,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,167.22999740318,167.22999740318,167.22999740318,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,76.0700008869171,76.0700008869171,76.0700008869171,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,1739.4499975411,1739.4499975411,1739.4499975411,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,700.029999999735,700.029999999735,700.029999999735,1
AM,56,nox,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,1522039.19401532,1522039.19401532,1522039.19401532,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,129683.386645488,129683.386645488,129683.386645488,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,931613.894801627,931613.894801627,931613.894801627,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,38617.7589697001,38617.7589697001,38617.7589697001,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,6755.62510829176,6755.62510829176,6755.62510829176,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,1548912.50206909,1548912.50206909,1548912.50206909,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,14284.5178223322,14284.5178223322,14284.5178223322,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,8941.13736222269,8941.13736222269,8941.13736222269,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,38099.5233623832,38099.5233623832,38099.5233623832,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,470.957466876488,470.957466876488,470.957466876488,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,13592.3763304483,13592.3763304483,13592.3763304483,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,290479.661407434,290479.661407434,290479.661407434,1
AST,96,nox,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
