iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,1638.51999851689,1638.51999851689,1638.51999851689,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,8204.98006274784,8204.98006274784,8204.98006274784,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,465.429998840904,465.429998840904,465.429998840904,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,9794.94993847027,9794.94993847027,9794.94993847027,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,1386.56000049291,1386.56000049291,1386.56000049291,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,406.900001727481,406.900001727481,406.900001727481,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,7.1399998664856,7.1399998664856,7.1399998664856,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,409.510000448998,409.510000448998,409.510000448998,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,1447.37999797508,1447.37999797508,1447.37999797508,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,5786.50001888082,5786.50001888082,5786.50001888082,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,1203.72999872873,1203.72999872873,1203.72999872873,1
AL,1,voc,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,76.7399980762103,76.7399980762103,76.7399980762103,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,11.4899998172405,11.4899998172405,11.4899998172405,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,13706.3197894044,13706.3197894044,13706.3197894044,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,406.900003264867,406.900003264867,406.900003264867,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,11455.14003686,11455.14003686,11455.14003686,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,4877.97999471764,4877.97999471764,4877.97999471764,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,70.8399980453924,70.8399980453924,70.8399980453924,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,28.8900003626496,28.8900003626496,28.8900003626496,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,607.090010309214,607.090010309214,607.090010309214,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,4783.16999785142,4783.16999785142,4783.16999785142,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,2743.69000669498,2743.69000669498,2743.69000669498,1
AM,56,voc,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,42363.6547269002,42363.6547269002,42363.6547269002,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,244043.593223659,244043.593223659,244043.593223659,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,1283518.39607088,1283518.39607088,1283518.39607088,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,1541148.26204209,1541148.26204209,1541148.26204209,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,1235433.63283849,1235433.63283849,1235433.63283849,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,506126.957865428,506126.957865428,506126.957865428,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,574.942728769427,574.942728769427,574.942728769427,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,158.935782656939,158.935782656939,158.935782656939,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,3441.43080683866,3441.43080683866,3441.43080683866,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,70443.2728874107,70443.2728874107,70443.2728874107,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,315931.149377506,315931.149377506,315931.149377506,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,244848.99207354,244848.99207354,244848.99207354,1
AST,96,voc,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,300.954406977763,300.954406977763,300.954406977763,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,4684.2531475607,4684.2531475607,4684.2531475607,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,24570.2087895783,24570.2087895783,24570.2087895783,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,2028.27090936004,2028.27090936004,2028.27090936004,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,36902.9329674911,36902.9329674911,36902.9329674911,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,3954.82699327592,3954.82699327592,3954.82699327592,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,328.382592141628,328.382592141628,328.382592141628,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,114.645761616237,114.645761616237,114.645761616237,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,2326.52357262591,2326.52357262591,2326.52357262591,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,60.3869663816351,60.3869663816351,60.3869663816351,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,23734.7282418931,23734.7282418931,23734.7282418931,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,8920.48855060458,8920.48855060458,8920.48855060458,1
AT,2,voc,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
ATL,32,voc,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
ATL,32,voc,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,0,0,0,
ATL,32,voc,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,0,0,0,
