ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2020,2020,B_Industry,co,1592.81,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2020,2020,C_OtherStationaryComb,co,17153.09,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2020,2020,D_Fugitive,co,330.53,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2020,2020,E_Solvents,co,1223.76,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2020,2020,F_RoadTransport,co,14105.45,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2020,2020,G_Shipping,co,4064.95,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2020,2020,I_Offroad,co,600.14,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2020,2020,J_Waste,co,7185.55999999999,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2020,2020,L_AgriOther,co,4528.64,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2020,2020,A_PublicPower,co,684.59,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2020,2020,B_Industry,co,973.53,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2020,2020,C_OtherStationaryComb,co,36794.38,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2020,2020,E_Solvents,co,1450.67,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2020,2020,F_RoadTransport,co,35830.74,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2020,2020,I_Offroad,co,60.9400000000001,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2020,2020,J_Waste,co,3013.9,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2020,2020,L_AgriOther,co,12126.06,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2020,2020,A_PublicPower,co,457293.097168548,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2020,2020,B_Industry,co,567418.834901775,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2020,2020,C_OtherStationaryComb,co,8313767.31081496,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2020,2020,D_Fugitive,co,212278.010408489,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2020,2020,E_Solvents,co,537.401226648249,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2020,2020,F_RoadTransport,co,1467604.48831935,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2020,2020,G_Shipping,co,3548.13984871711,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2020,2020,H_Aviation,co,4134.40103226825,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2020,2020,I_Offroad,co,12022.9704028925,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2020,2020,J_Waste,co,183.151115531517,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2020,2020,L_AgriOther,co,1314350.04134373,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2020,2020,A_PublicPower,co,3998.28840782815,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2020,2020,B_Industry,co,167184.837337806,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2020,2020,C_OtherStationaryComb,co,220568.189211522,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2020,2020,E_Solvents,co,754.458498027799,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2020,2020,F_RoadTransport,co,48377.2424380829,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2020,2020,G_Shipping,co,2119.0550265692,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2020,2020,H_Aviation,co,2833.81815129275,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2020,2020,I_Offroad,co,24165.5825342553,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2020,2020,J_Waste,co,2719.38092641566,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2020,2020,L_AgriOther,co,2.08042670740727,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2020,2020,G_Shipping,co,52553.4258224549,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2020,2020,A_PublicPower,co,5562.12,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2020,2020,B_Industry,co,14038.12,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2020,2020,C_OtherStationaryComb,co,11571.41,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2020,2020,D_Fugitive,co,1941.81,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2020,2020,E_Solvents,co,4716.95,6,eu,5,sec05,Solvents,EMEP_unprocessed
AZ,2020,2020,F_RoadTransport,co,341328.3,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2020,2020,G_Shipping,co,300.99,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2020,2020,I_Offroad,co,2800.3,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2020,2020,J_Waste,co,7601.22,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2020,2020,L_AgriOther,co,22615.21,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2020,2020,A_PublicPower,co,1714.03,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2020,2020,B_Industry,co,8488.83,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2020,2020,C_OtherStationaryComb,co,153549.78,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BA,2020,2020,E_Solvents,co,1410.75,6,eu,5,sec05,Solvents,EMEP_unprocessed
BA,2020,2020,F_RoadTransport,co,20413.25,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BA,2020,2020,I_Offroad,co,254.42,8,eu,9,sec09,Offroad,EMEP_unprocessed
BA,2020,2020,J_Waste,co,10559.23,9,eu,10,sec10,Waste,EMEP_unprocessed
BA,2020,2020,L_AgriOther,co,12726.71,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BAS,2020,2020,G_Shipping,co,22705.9640279691,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2020,2020,A_PublicPower,co,2134.31587539318,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BE,2020,2020,B_Industry,co,131430.860300644,3,eu,2,sec02,Industry,EMEP_unprocessed
BE,2020,2020,C_OtherStationaryComb,co,60354.2074121164,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BE,2020,2020,D_Fugitive,co,198.919,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BE,2020,2020,E_Solvents,co,870.059469050011,6,eu,5,sec05,Solvents,EMEP_unprocessed
BE,2020,2020,F_RoadTransport,co,32907.6608132487,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BE,2020,2020,G_Shipping,co,1021.45187392829,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2020,2020,H_Aviation,co,874.973612161648,8,eu,8,sec08,Aviation,EMEP_unprocessed
BE,2020,2020,I_Offroad,co,31902.2829236955,8,eu,9,sec09,Offroad,EMEP_unprocessed
BE,2020,2020,J_Waste,co,154.460199599628,9,eu,10,sec10,Waste,EMEP_unprocessed
BG,2020,2020,A_PublicPower,co,4124.184388,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BG,2020,2020,B_Industry,co,19485.0987909746,3,eu,2,sec02,Industry,EMEP_unprocessed
BG,2020,2020,C_OtherStationaryComb,co,148174.249752785,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
