ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2020,2020,B_Industry,nh3,2.84,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2020,2020,C_OtherStationaryComb,nh3,52.2499999999999,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2020,2020,D_Fugitive,nh3,0.33,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2020,2020,F_RoadTransport,nh3,82.7400000000001,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2020,2020,G_Shipping,nh3,0.58,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2020,2020,I_Offroad,nh3,0.49,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2020,2020,K_AgriLivestock,nh3,6638.02999999999,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2020,2020,L_AgriOther,nh3,9387.13000000001,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2020,2020,M_Other,nh3,462.8,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2020,2020,A_PublicPower,nh3,0.72,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2020,2020,B_Industry,nh3,50.52,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2020,2020,C_OtherStationaryComb,nh3,82.49,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2020,2020,F_RoadTransport,nh3,35.5800000000001,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2020,2020,I_Offroad,nh3,0.04,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2020,2020,K_AgriLivestock,nh3,5677.92,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2020,2020,L_AgriOther,nh3,8533.46,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2020,2020,M_Other,nh3,943.899999999999,11,eu,13,sec13,Other,EMEP_unprocessed
AST,2020,2020,A_PublicPower,nh3,9074.17088720156,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2020,2020,B_Industry,nh3,12792.7175604162,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2020,2020,C_OtherStationaryComb,nh3,195251.575242359,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2020,2020,E_Solvents,nh3,10949.1468031851,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2020,2020,F_RoadTransport,nh3,33351.5167740818,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2020,2020,G_Shipping,nh3,1.2328585181864,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2020,2020,H_Aviation,nh3,102.27208006725,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2020,2020,I_Offroad,nh3,26.7811720501644,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2020,2020,J_Waste,nh3,3910.08379153685,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2020,2020,K_AgriLivestock,nh3,359911.165041981,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2020,2020,L_AgriOther,nh3,2667670.06708782,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2020,2020,A_PublicPower,nh3,338.136958025052,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2020,2020,B_Industry,nh3,576.605484859467,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2020,2020,C_OtherStationaryComb,nh3,599.525561841885,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
