ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2020,2020,B_Industry,sox,8489.02,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2020,2020,C_OtherStationaryComb,sox,460.76,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2020,2020,D_Fugitive,sox,0.660000000000001,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2020,2020,F_RoadTransport,sox,12.77,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2020,2020,G_Shipping,sox,70.1800000000001,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2020,2020,H_Aviation,sox,0.36,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2020,2020,I_Offroad,sox,75.47,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2020,2020,J_Waste,sox,38.49,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2020,2020,L_AgriOther,sox,17.57,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2020,2020,A_PublicPower,sox,10.52,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2020,2020,B_Industry,sox,1456.36,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2020,2020,C_OtherStationaryComb,sox,7.44000000000001,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2020,2020,F_RoadTransport,sox,1099.1,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2020,2020,H_Aviation,sox,4.02,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2020,2020,I_Offroad,sox,28.02,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2020,2020,J_Waste,sox,16.15,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2020,2020,L_AgriOther,sox,125.44,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2020,2020,A_PublicPower,sox,2631152.00344477,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2020,2020,B_Industry,sox,319689.082412737,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2020,2020,C_OtherStationaryComb,sox,1066368.52668429,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2020,2020,D_Fugitive,sox,359.791994474433,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2020,2020,E_Solvents,sox,17727.1392308764,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2020,2020,F_RoadTransport,sox,1661.29739285222,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2020,2020,G_Shipping,sox,9175.46002530535,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2020,2020,H_Aviation,sox,853.003005155891,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2020,2020,I_Offroad,sox,2408.9034024876,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2020,2020,J_Waste,sox,444.734504991688,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2020,2020,L_AgriOther,sox,8011.62154216149,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2020,2020,A_PublicPower,sox,694.854201639831,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2020,2020,B_Industry,sox,8179.43456636784,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2020,2020,C_OtherStationaryComb,sox,1264.82781819691,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2020,2020,D_Fugitive,sox,24,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2020,2020,E_Solvents,sox,1.47295668,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2020,2020,F_RoadTransport,sox,122.300241558752,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2020,2020,G_Shipping,sox,2.86055621148242,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2020,2020,H_Aviation,sox,43.3543277336098,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2020,2020,I_Offroad,sox,59.9934369350108,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2020,2020,J_Waste,sox,14.6050652565234,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2020,2020,L_AgriOther,sox,0.0112285435486325,10,eu,12,sec12,AgriOther,EMEP_unprocessed
ATL,2020,2020,G_Shipping,sox,97351.9534766667,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2020,2020,A_PublicPower,sox,18174.8,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2020,2020,B_Industry,sox,32038.3900000001,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2020,2020,C_OtherStationaryComb,sox,207.43,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2020,2020,D_Fugitive,sox,74.9799999999999,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2020,2020,F_RoadTransport,sox,7876.22,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2020,2020,G_Shipping,sox,339.94,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2020,2020,H_Aviation,sox,51.88,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2020,2020,I_Offroad,sox,641.07,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2020,2020,J_Waste,sox,40.8500000000001,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2020,2020,L_AgriOther,sox,87.7300000000001,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2020,2020,A_PublicPower,sox,379875.51,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2020,2020,B_Industry,sox,22437.01,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2020,2020,C_OtherStationaryComb,sox,5504.89,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
