Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2020,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,nox_AL_sector=1,0,0
2020,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,nox_AL_sector=2,6935.38,6.93538
2020,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,nox_AL_sector=3,821.92,0.82192
2020,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,nox_AL_sector=4,66.11,0.06611
2020,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,nox_AL_sector=5,0,0
2020,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,nox_AL_sector=6,11384.33,11.38433
2020,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,nox_AL_sector=7,1812.77,1.81277
2020,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,nox_AL_sector=8,1.43,0.00143
2020,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,nox_AL_sector=9,1817.12,1.81712
2020,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,nox_AL_sector=10,181.35,0.18135
2020,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,nox_AL_sector=11,2359.67,2.35967
2020,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,nox_AL_sector=12,1471.7,1.4717
2020,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,nox_AL_sector=13,900,0.9
2020,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,nox_AM_sector=1,2097.08,2.09708
2020,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,nox_AM_sector=2,7745.58999999999,7.74558999999999
2020,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,nox_AM_sector=3,2071.92,2.07192
2020,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,nox_AM_sector=4,0,0
2020,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,nox_AM_sector=5,0,0
2020,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,nox_AM_sector=6,8065.12,8.06512
2020,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,nox_AM_sector=7,0,0
2020,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,nox_AM_sector=8,0,0
2020,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,nox_AM_sector=9,167.23,0.16723
2020,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,nox_AM_sector=10,76.07,0.07607
2020,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,nox_AM_sector=11,1739.45,1.73945
2020,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,nox_AM_sector=12,700.030000000001,0.700030000000001
2020,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,nox_AM_sector=13,0,0
2020,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AST,nox_AST_sector=1,1522039.20651214,1522.03920651214
2020,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AST,nox_AST_sector=2,129683.38637923,129.68338637923
2020,nox,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AST,nox_AST_sector=3,931613.895233505,931.613895233505
2020,nox,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AST,nox_AST_sector=4,38617.7591409413,38.6177591409413
2020,nox,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AST,nox_AST_sector=5,6755.62511849189,6.75562511849189
2020,nox,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AST,nox_AST_sector=6,1548912.50231339,1548.91250231339
2020,nox,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AST,nox_AST_sector=7,14284.5178417861,14.2845178417861
2020,nox,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AST,nox_AST_sector=8,8941.13729063633,8.94113729063633
2020,nox,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AST,nox_AST_sector=9,38099.5233874329,38.0995233874329
2020,nox,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AST,nox_AST_sector=10,470.957468571063,0.470957468571063
2020,nox,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AST,nox_AST_sector=11,13592.3763361934,13.5923763361934
2020,nox,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AST,nox_AST_sector=12,290479.661441337,290.479661441337
2020,nox,eu,M_Other,11,13,sec13,Other,EMEP_processed,AST,nox_AST_sector=13,0,0
2020,nox,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AT,nox_AT_sector=1,8139.96618375254,8.13996618375254
2020,nox,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AT,nox_AT_sector=2,21673.4559354257,21.6734559354257
