iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,722.8,722.8,722.8,722.8,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,141.91,141.91,141.91,141.91,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,25.84,25.84,25.84,25.84,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,165.41,165.41,165.41,165.41,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,8.81000000000001,8.81000000000001,8.81000000000001,8.81000000000001,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0.01,0.01,0.01,0.01,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,8.38,8.38000000000001,8.38,8.38,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,130.03,130.03,130.03,130.03,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,612.26,612.26,612.26,612.26,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,475.96,475.96,475.96,475.96,1
AL,1,pmco,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,0.270000000000001,0.270000000000001,0.270000000000001,0.270000000000001,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,863.599999999999,863.6,863.599999999999,863.599999999999,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,231.15,231.15,231.15,231.15,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,0.680000000000001,0.680000000000001,0.680000000000001,0.680000000000001,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,61.66,61.66,61.66,61.66,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0.06,0.06,0.06,0.06,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,0.880000000000002,0.880000000000002,0.880000000000002,0.880000000000002,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,54.54,54.54,54.54,54.54,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,535.43,535.43,535.43,535.43,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,525.889999999999,525.89,525.889999999999,525.889999999999,1
AM,56,pmco,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,43556.814105563,43556.814105563,43556.814105563,43556.814105563,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,94306.1716103448,94306.1716103449,94306.1716103448,94306.1716103448,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,509507.511571174,509507.511571176,509507.511571174,509507.511571174,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,70.3136162811728,70.3136162811729,70.3136162811728,70.3136162811728,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,16196.3857908036,16196.3857908036,16196.3857908036,16196.3857908036,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,1.92757039264002,1.92757039264002,1.92757039264002,1.92757039264002,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,1261.33338325967,1261.33338325967,1261.33338325967,1261.33338325967,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,80839.0435404169,80839.0435404161,80839.0435404169,80839.0435404169,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,10361.3236682009,10361.323668201,10361.3236682009,10361.3236682009,1
AST,96,pmco,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,167.614221924049,167.614221924049,167.614221924049,167.614221924049,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,7732.19388343228,7732.19388343228,7732.19388343228,7732.19388343228,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,403.308653124051,403.30865312405,403.308653124051,403.308653124051,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,109.076515122,109.076515122,109.076515122,109.076515122,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,4.60328879256799,4.60328879256799,4.60328879256799,4.60328879256799,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,1260.99835209146,1260.99835209146,1260.99835209146,1260.99835209146,1
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AT,2,pmco,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
