Year,Pollutant,Region,GNFR,SNAP,EMEP_Sector,sec_long,long_name,Data_source,ISO,layer_name,t1,ann_emis_kt
2020,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AL,voc_AL_sector=1,0,0
2020,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AL,voc_AL_sector=2,1638.52,1.63852
2020,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AL,voc_AL_sector=3,8204.98,8.20498
2020,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AL,voc_AL_sector=4,465.43,0.46543
2020,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AL,voc_AL_sector=5,9794.94999999999,9.79494999999999
2020,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AL,voc_AL_sector=6,1386.56,1.38656
2020,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AL,voc_AL_sector=7,406.9,0.4069
2020,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AL,voc_AL_sector=8,7.14,0.00714
2020,voc,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AL,voc_AL_sector=9,409.51,0.40951
2020,voc,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AL,voc_AL_sector=10,1447.38,1.44738
2020,voc,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AL,voc_AL_sector=11,5786.5,5.7865
2020,voc,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AL,voc_AL_sector=12,1203.73,1.20373
2020,voc,eu,M_Other,11,13,sec13,Other,EMEP_processed,AL,voc_AL_sector=13,0,0
2020,voc,eu,A_PublicPower,1,1,sec01,PublicPower,EMEP_processed,AM,voc_AM_sector=1,76.74,0.07674
2020,voc,eu,B_Industry,3,2,sec02,Industry,EMEP_processed,AM,voc_AM_sector=2,11.49,0.01149
2020,voc,eu,C_OtherStationaryComb,2,3,sec03,OtherStationaryComb,EMEP_processed,AM,voc_AM_sector=3,13706.32,13.70632
2020,voc,eu,D_Fugitive,5,4,sec04,Fugitive,EMEP_processed,AM,voc_AM_sector=4,406.9,0.4069
2020,voc,eu,E_Solvents,6,5,sec05,Solvents,EMEP_processed,AM,voc_AM_sector=5,11455.14,11.45514
2020,voc,eu,F_RoadTransport,7,6,sec06,RoadTransport,EMEP_processed,AM,voc_AM_sector=6,4877.98,4.87798
2020,voc,eu,G_Shipping,8,7,sec07,Shipping,EMEP_processed,AM,voc_AM_sector=7,0,0
2020,voc,eu,H_Aviation,8,8,sec08,Aviation,EMEP_processed,AM,voc_AM_sector=8,70.8400000000001,0.0708400000000001
2020,voc,eu,I_Offroad,8,9,sec09,Offroad,EMEP_processed,AM,voc_AM_sector=9,28.89,0.02889
2020,voc,eu,J_Waste,9,10,sec10,Waste,EMEP_processed,AM,voc_AM_sector=10,607.09,0.60709
2020,voc,eu,K_AgriLivestock,10,11,sec11,AgriLivestock,EMEP_processed,AM,voc_AM_sector=11,4783.16999999999,4.78316999999999
2020,voc,eu,L_AgriOther,10,12,sec12,AgriOther,EMEP_processed,AM,voc_AM_sector=12,2743.69,2.74369
2020,voc,eu,M_Other,11,13,sec13,Other,EMEP_processed,AM,voc_AM_sector=13,0,0
