iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncinput,emis_t_tot_array,t1,tsum,tot_tres_ratio
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,0,
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,2.84,2.84,2.84,2.84,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,52.25,52.25,52.25,52.25,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,0.33,0.33,0.33,0.33,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,82.7400000000001,82.7400000000001,82.7400000000001,82.7400000000001,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,0.58,0.58,0.58,0.58,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,0.49,0.49,0.49,0.49,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,6638.03,6638.03,6638.03,6638.03,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,9387.13000000002,9387.13,9387.13000000002,9387.13000000002,1
AL,1,nh3,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,462.8,462.8,462.8,462.8,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,0.72,0.72,0.72,0.72,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,50.52,50.52,50.52,50.52,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,82.4900000000001,82.49,82.4900000000001,82.4900000000001,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,0,
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,35.5800000000001,35.58,35.5800000000001,35.5800000000001,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,0,
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,0,
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,0.04,0.04,0.04,0.04,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,0,0,0,0,
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,5677.92,5677.92,5677.92,5677.92,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,8533.46,8533.46000000001,8533.46,8533.46,1
AM,56,nh3,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,943.9,943.9,943.9,943.9,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,9074.17088720155,9074.17088720154,9074.17088720155,9074.17088720155,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,12792.7175604162,12792.7175604162,12792.7175604162,12792.7175604162,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,195251.575242359,195251.575242359,195251.575242359,195251.575242359,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,0,0,0,0,
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,10949.1468031851,10949.1468031851,10949.1468031851,10949.1468031851,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,33351.5167740819,33351.5167740819,33351.5167740819,33351.5167740819,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec07,G_Shipping,1.2328585181864,1.2328585181864,1.2328585181864,1.2328585181864,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec08,H_Aviation,102.27208006725,102.27208006725,102.27208006725,102.27208006725,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec09,I_Offroad,26.7811720501643,26.7811720501643,26.7811720501643,26.7811720501643,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec10,J_Waste,3910.08379153689,3910.0837915369,3910.08379153689,3910.08379153689,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec11,K_AgriLivestock,359911.16504198,359911.165041979,359911.16504198,359911.16504198,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec12,L_AgriOther,2667670.06708782,2667670.06708782,2667670.06708782,2667670.06708782,1
AST,96,nh3,NetCDF_input,2020,2024,allISO,annual,sec13,M_Other,0,0,0,0,
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec01,A_PublicPower,338.136958025052,338.136958025052,338.136958025052,338.136958025052,1
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec02,B_Industry,576.605484859467,576.605484859467,576.605484859467,576.605484859467,1
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,599.525561841885,599.525561841886,599.525561841885,599.525561841885,1
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec04,D_Fugitive,0.1542765,0.1542765,0.1542765,0.1542765,1
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec05,E_Solvents,58.5613517187,58.5613517186999,58.5613517187,58.5613517187,1
AT,2,nh3,NetCDF_input,2020,2024,allISO,annual,sec06,F_RoadTransport,887.457176775339,887.457176775338,887.457176775339,887.457176775339,1
