ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2020,2020,B_Industry,nox,6935.38,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2020,2020,C_OtherStationaryComb,nox,821.92,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2020,2020,D_Fugitive,nox,66.11,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2020,2020,F_RoadTransport,nox,11384.33,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2020,2020,G_Shipping,nox,1812.77,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2020,2020,H_Aviation,nox,1.43,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2020,2020,I_Offroad,nox,1817.12,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2020,2020,J_Waste,nox,181.35,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2020,2020,K_AgriLivestock,nox,2359.67,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2020,2020,L_AgriOther,nox,1471.7,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2020,2020,M_Other,nox,900,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2020,2020,A_PublicPower,nox,2097.08,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2020,2020,B_Industry,nox,7745.58999999999,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2020,2020,C_OtherStationaryComb,nox,2071.92,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2020,2020,F_RoadTransport,nox,8065.12,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2020,2020,I_Offroad,nox,167.23,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2020,2020,J_Waste,nox,76.07,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2020,2020,K_AgriLivestock,nox,1739.45,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2020,2020,L_AgriOther,nox,700.030000000001,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2020,2020,A_PublicPower,nox,1522039.20651214,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2020,2020,B_Industry,nox,129683.38637923,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2020,2020,C_OtherStationaryComb,nox,931613.89523351,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2020,2020,D_Fugitive,nox,38617.7591409413,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2020,2020,E_Solvents,nox,6755.6251184919,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2020,2020,F_RoadTransport,nox,1548912.50231339,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2020,2020,G_Shipping,nox,14284.5178417861,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2020,2020,H_Aviation,nox,8941.13729063633,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2020,2020,I_Offroad,nox,38099.523387433,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2020,2020,J_Waste,nox,470.957468571063,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2020,2020,K_AgriLivestock,nox,13592.3763361933,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
