iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,8489.02001953125,8489.02001953125,8489.02001953125,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,460.759998685156,460.759998685156,460.759998685156,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,0.660000001545996,0.660000001545996,0.660000001545996,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,12.7700000030599,12.7700000030599,12.7700000030599,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,70.1800025261509,70.1800025261509,70.1800025261509,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,0.360000014305115,0.360000014305115,0.360000014305115,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,75.4699999893637,75.4699999893637,75.4699999893637,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,38.4899998614355,38.4899998614355,38.4899998614355,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,17.5699996948242,17.5699996948242,17.5699996948242,1
AL,1,sox,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,10.5199997291563,10.5199997291563,10.5199997291563,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,1456.36002306309,1456.36002306309,1456.36002306309,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,7.44000000535684,7.44000000535684,7.44000000535684,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,0,0,0,
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,1099.09999768994,1099.09999768994,1099.09999768994,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,4.02000001679275,4.02000001679275,4.02000001679275,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,28.020000381664,28.020000381664,28.020000381664,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,16.1499999463558,16.1499999463558,16.1499999463558,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,125.440000061443,125.440000061443,125.440000061443,1
AM,56,sox,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,2631152.00682754,2631152.00682754,2631152.00682754,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,319689.082776367,319689.082776367,319689.082776367,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,1066368.5251897,1066368.5251897,1066368.5251897,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,359.791996339011,359.791996339011,359.791996339011,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,17727.1391818674,17727.1391818674,17727.1391818674,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,1661.29739337879,1661.29739337879,1661.29739337879,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,9175.45999100851,9175.45999100851,9175.45999100851,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,853.003015708655,853.003015708655,853.003015708655,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,2408.903406995,2408.903406995,2408.903406995,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,444.734503761909,444.734503761909,444.734503761909,1
AST,96,sox,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,0,0,0,
