iso_char,iso_code,Pollutant,Data_source,emis_y,inv_y,agg,time_res,sec_num,sec_name,emis_t_tot_ncoutput,t1,tsum,tot_tres_ratio
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0,0,0,
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,722.800018310547,722.800018310547,722.800018310547,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,141.910000101401,141.910000101401,141.910000101401,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,25.8400004804134,25.8400004804134,25.8400004804134,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,165.410000435162,165.410000435162,165.410000435162,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,8.81000007016769,8.81000007016769,8.81000007016769,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,0.00999999977648258,0.00999999977648258,0.00999999977648258,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,8.37999998886335,8.37999998886335,8.37999998886335,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,130.030000512485,130.030000512485,130.030000512485,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,612.259999203263,612.259999203263,612.259999203263,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,475.959998576203,475.959998576203,475.959998576203,1
AL,1,pmco,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,0.270000013937042,0.270000013937042,0.270000013937042,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,863.59998926642,863.59998926642,863.59998926642,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,231.149999979512,231.149999979512,231.149999979512,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,0.67999997897914,0.67999997897914,0.67999997897914,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,61.6600001646385,61.6600001646385,61.6600001646385,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,0.0599999988541393,0.0599999988541393,0.0599999988541393,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,0.880000004730736,0.880000004730736,0.880000004730736,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,54.5399994535151,54.5399994535151,54.5399994535151,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,535.430003432824,535.430003432824,535.430003432824,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,525.89000123424,525.89000123424,525.89000123424,1
AM,56,pmco,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec01,A_PublicPower,43556.8141614983,43556.8141614983,43556.8141614983,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec02,B_Industry,94306.1715941552,94306.1715941552,94306.1715941552,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec03,C_OtherStationaryComb,509507.511605657,509507.511605657,509507.511605657,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec04,D_Fugitive,70.3136164318041,70.3136164318041,70.3136164318041,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec05,E_Solvents,0,0,0,
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec06,F_RoadTransport,16196.385792489,16196.385792489,16196.385792489,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec07,G_Shipping,0,0,0,
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec08,H_Aviation,0,0,0,
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec09,I_Offroad,1.92757039308278,1.92757039308278,1.92757039308278,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec10,J_Waste,1261.33337871252,1261.33337871252,1261.33337871252,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec11,K_AgriLivestock,80839.0433456882,80839.0433456882,80839.0433456882,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec12,L_AgriOther,10361.3236672812,10361.3236672812,10361.3236672812,1
AST,96,pmco,NetCDF_output,2020,2024,allISO,annual,sec13,M_Other,0,0,0,
