ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2020,2020,B_Industry,pm25,1325.72,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2020,2020,C_OtherStationaryComb,pm25,3375.55,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2020,2020,D_Fugitive,pm25,114.75,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2020,2020,E_Solvents,pm25,360.01,6,eu,5,sec05,Solvents,EMEP_unprocessed
AL,2020,2020,F_RoadTransport,pm25,430.34,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2020,2020,G_Shipping,pm25,156.63,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2020,2020,H_Aviation,pm25,0.06,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2020,2020,I_Offroad,pm25,166.11,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2020,2020,J_Waste,pm25,1495.28,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2020,2020,K_AgriLivestock,pm25,170.46,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2020,2020,L_AgriOther,pm25,608.67,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2020,2020,A_PublicPower,pm25,11.51,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2020,2020,B_Industry,pm25,1192.41,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2020,2020,C_OtherStationaryComb,pm25,7147.81,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2020,2020,D_Fugitive,pm25,0.08,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AM,2020,2020,E_Solvents,pm25,426.77,6,eu,5,sec05,Solvents,EMEP_unprocessed
AM,2020,2020,F_RoadTransport,pm25,665.74,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2020,2020,H_Aviation,pm25,0.63,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2020,2020,I_Offroad,pm25,22.24,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2020,2020,J_Waste,pm25,627.18,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2020,2020,K_AgriLivestock,pm25,150.74,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2020,2020,L_AgriOther,pm25,1416.43,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2020,2020,A_PublicPower,pm25,75711.4637862251,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2020,2020,B_Industry,pm25,87499.0199138441,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2020,2020,C_OtherStationaryComb,pm25,729143.437199803,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2020,2020,D_Fugitive,pm25,603.776449680529,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2020,2020,E_Solvents,pm25,4654.6837340943,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2020,2020,F_RoadTransport,pm25,52125.1868757132,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2020,2020,G_Shipping,pm25,2052.68276726384,8,eu,7,sec07,Shipping,EMEP_unprocessed
