ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2022,2022,B_Industry,sox,9953.05079603076,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2022,2022,C_OtherStationaryComb,sox,489.414471904437,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2022,2022,D_Fugitive,sox,0.697658088759928,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2022,2022,F_RoadTransport,sox,14.4145956035074,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2022,2022,G_Shipping,sox,75.1306678576916,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2022,2022,H_Aviation,sox,0.839539861259417,8,eu,8,sec08,Aviation,EMEP_unprocessed
AL,2022,2022,I_Offroad,sox,75.710162513758,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2022,2022,J_Waste,sox,38.9739999824285,9,eu,10,sec10,Waste,EMEP_unprocessed
AL,2022,2022,L_AgriOther,sox,17.3739999977386,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2022,2022,A_PublicPower,sox,10.8755316517898,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2022,2022,B_Industry,sox,1579.22353898726,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2022,2022,C_OtherStationaryComb,sox,4.94174574664835,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2022,2022,F_RoadTransport,sox,1272.23115298285,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2022,2022,H_Aviation,sox,12.082129728515,8,eu,8,sec08,Aviation,EMEP_unprocessed
AM,2022,2022,I_Offroad,sox,18.643662690355,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2022,2022,J_Waste,sox,16.0040000010297,9,eu,10,sec10,Waste,EMEP_unprocessed
AM,2022,2022,L_AgriOther,sox,126.307999988741,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AST,2022,2022,A_PublicPower,sox,2938735.91852393,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2022,2022,B_Industry,sox,357061.009024289,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2022,2022,C_OtherStationaryComb,sox,1191027.91767551,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2022,2022,D_Fugitive,sox,401.8519857367,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AST,2022,2022,E_Solvents,sox,19799.4569383474,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2022,2022,F_RoadTransport,sox,1855.50447611281,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2022,2022,G_Shipping,sox,10248.079134175,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2022,2022,H_Aviation,sox,952.719784557698,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2022,2022,I_Offroad,sox,2690.50626640978,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2022,2022,J_Waste,sox,496.724348237933,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2022,2022,L_AgriOther,sox,8948.18693893227,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2022,2022,A_PublicPower,sox,704.051586577193,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2022,2022,B_Industry,sox,8656.37102738979,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2022,2022,C_OtherStationaryComb,sox,1109.94523396484,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2022,2022,D_Fugitive,sox,32,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2022,2022,E_Solvents,sox,3.43971356,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2022,2022,F_RoadTransport,sox,119.838641944512,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2022,2022,G_Shipping,sox,2.50781004071207,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2022,2022,H_Aviation,sox,78.7840126622992,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2022,2022,I_Offroad,sox,57.781572864308,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2022,2022,J_Waste,sox,15.0037286530797,9,eu,10,sec10,Waste,EMEP_unprocessed
ATL,2022,2022,G_Shipping,sox,107263.090738773,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,A_PublicPower,sox,18360.4136222077,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AZ,2022,2022,B_Industry,sox,34053.237874698,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2022,2022,C_OtherStationaryComb,sox,81.4423293353029,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AZ,2022,2022,D_Fugitive,sox,79.7502477142722,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AZ,2022,2022,F_RoadTransport,sox,8975.30419275202,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AZ,2022,2022,G_Shipping,sox,398.349134129005,8,eu,7,sec07,Shipping,EMEP_unprocessed
AZ,2022,2022,H_Aviation,sox,127.521737520435,8,eu,8,sec08,Aviation,EMEP_unprocessed
AZ,2022,2022,I_Offroad,sox,139.060675121345,8,eu,9,sec09,Offroad,EMEP_unprocessed
AZ,2022,2022,J_Waste,sox,41.3880000026047,9,eu,10,sec10,Waste,EMEP_unprocessed
AZ,2022,2022,L_AgriOther,sox,86.0939999944833,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BA,2022,2022,A_PublicPower,sox,416897.386831659,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BA,2022,2022,B_Industry,sox,24129.8211559804,3,eu,2,sec02,Industry,EMEP_unprocessed
BA,2022,2022,C_OtherStationaryComb,sox,4249.57541739119,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BA,2022,2022,F_RoadTransport,sox,21.8265307309131,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
BA,2022,2022,H_Aviation,sox,0.793804857405511,8,eu,8,sec08,Aviation,EMEP_unprocessed
BA,2022,2022,I_Offroad,sox,35.3659999992953,8,eu,9,sec09,Offroad,EMEP_unprocessed
BA,2022,2022,J_Waste,sox,57.4299999973525,9,eu,10,sec10,Waste,EMEP_unprocessed
BA,2022,2022,L_AgriOther,sox,49.4880000005734,10,eu,12,sec12,AgriOther,EMEP_unprocessed
BAS,2022,2022,G_Shipping,sox,10113.9110333115,8,eu,7,sec07,Shipping,EMEP_unprocessed
BE,2022,2022,A_PublicPower,sox,1077.74349127606,1,eu,1,sec01,PublicPower,EMEP_unprocessed
BE,2022,2022,B_Industry,sox,19878.26987023,3,eu,2,sec02,Industry,EMEP_unprocessed
BE,2022,2022,C_OtherStationaryComb,sox,1720.56854439262,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
BE,2022,2022,D_Fugitive,sox,1828.302,5,eu,4,sec04,Fugitive,EMEP_unprocessed
BE,2022,2022,E_Solvents,sox,13.4565284023558,6,eu,5,sec05,Solvents,EMEP_unprocessed
BE,2022,2022,F_RoadTransport,sox,107.428145734763,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
