ISO,Year,EMEP_data,GNFR,Pollutant,emis_t,SNAP,Region,EMEP_Sector,sec_long,long_name,Data_source
AL,2022,2022,B_Industry,nh3,2.94498027687686,3,eu,2,sec02,Industry,EMEP_unprocessed
AL,2022,2022,C_OtherStationaryComb,nh3,48.3017586228968,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AL,2022,2022,D_Fugitive,nh3,0.344318232202858,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AL,2022,2022,F_RoadTransport,nh3,97.0220325063524,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AL,2022,2022,G_Shipping,nh3,0.632269933730739,8,eu,7,sec07,Shipping,EMEP_unprocessed
AL,2022,2022,I_Offroad,nh3,0.505668963081266,8,eu,9,sec09,Offroad,EMEP_unprocessed
AL,2022,2022,K_AgriLivestock,nh3,6601.2360001261,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AL,2022,2022,L_AgriOther,nh3,9328.08000028611,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AL,2022,2022,M_Other,nh3,465.92,11,eu,13,sec13,Other,EMEP_unprocessed
AM,2022,2022,A_PublicPower,nh3,0.612332964741,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AM,2022,2022,B_Industry,nh3,53.6713533730291,3,eu,2,sec02,Industry,EMEP_unprocessed
AM,2022,2022,C_OtherStationaryComb,nh3,82.8297571055515,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AM,2022,2022,F_RoadTransport,nh3,37.944201200828,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AM,2022,2022,I_Offroad,nh3,0.000886794974846163,8,eu,9,sec09,Offroad,EMEP_unprocessed
AM,2022,2022,K_AgriLivestock,nh3,5788.15800034005,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AM,2022,2022,L_AgriOther,nh3,8640.54799978758,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AM,2022,2022,M_Other,nh3,944.720000000001,11,eu,13,sec13,Other,EMEP_unprocessed
AST,2022,2022,A_PublicPower,nh3,10134.9492093694,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AST,2022,2022,B_Industry,nh3,14288.1971627283,3,eu,2,sec02,Industry,EMEP_unprocessed
AST,2022,2022,C_OtherStationaryComb,nh3,218076.651049381,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AST,2022,2022,E_Solvents,nh3,12229.1114103574,6,eu,5,sec05,Solvents,EMEP_unprocessed
AST,2022,2022,F_RoadTransport,nh3,37250.3375528776,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AST,2022,2022,G_Shipping,nh3,1.37698073129533,8,eu,7,sec07,Shipping,EMEP_unprocessed
AST,2022,2022,H_Aviation,nh3,114.227773523648,8,eu,8,sec08,Aviation,EMEP_unprocessed
AST,2022,2022,I_Offroad,nh3,29.9119139224746,8,eu,9,sec09,Offroad,EMEP_unprocessed
AST,2022,2022,J_Waste,nh3,4367.17592430376,9,eu,10,sec10,Waste,EMEP_unprocessed
AST,2022,2022,K_AgriLivestock,nh3,401985.087445315,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AST,2022,2022,L_AgriOther,nh3,2979522.97497766,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AT,2022,2022,A_PublicPower,nh3,354.486342592811,1,eu,1,sec01,PublicPower,EMEP_unprocessed
AT,2022,2022,B_Industry,nh3,583.12895430215,3,eu,2,sec02,Industry,EMEP_unprocessed
AT,2022,2022,C_OtherStationaryComb,nh3,572.089101334602,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
AT,2022,2022,D_Fugitive,nh3,0.00452759999999999,5,eu,4,sec04,Fugitive,EMEP_unprocessed
AT,2022,2022,E_Solvents,nh3,56.0496,6,eu,5,sec05,Solvents,EMEP_unprocessed
AT,2022,2022,F_RoadTransport,nh3,954.510865808417,7,eu,6,sec06,RoadTransport,EMEP_unprocessed
AT,2022,2022,G_Shipping,nh3,0.277563936288365,8,eu,7,sec07,Shipping,EMEP_unprocessed
AT,2022,2022,H_Aviation,nh3,0.676304805097325,8,eu,8,sec08,Aviation,EMEP_unprocessed
AT,2022,2022,I_Offroad,nh3,8.07582002099805,8,eu,9,sec09,Offroad,EMEP_unprocessed
AT,2022,2022,J_Waste,nh3,1231.69662085328,9,eu,10,sec10,Waste,EMEP_unprocessed
AT,2022,2022,K_AgriLivestock,nh3,31639.4929179237,10,eu,11,sec11,AgriLivestock,EMEP_unprocessed
AT,2022,2022,L_AgriOther,nh3,32588.4924691027,10,eu,12,sec12,AgriOther,EMEP_unprocessed
AZ,2022,2022,B_Industry,nh3,26.424,3,eu,2,sec02,Industry,EMEP_unprocessed
AZ,2022,2022,C_OtherStationaryComb,nh3,1.563,2,eu,3,sec03,OtherStationaryComb,EMEP_unprocessed
